id,0
0,67.4290957855
1,67.9750403914
2,68.5376915904
3,69.7221927401
4,69.5098322553
5,69.6303630075
6,70.081451622
7,68.1335141627
8,68.2054089601
9,66.9087869877
10,66.305118419
11,64.084634093
12,65.7973060948
13,63.5355311537
14,64.9238568523
15,64.8268712748
16,66.7566911873
17,64.5743627591
18,67.586291144
19,69.0273181721
20,70.1611515742
21,71.1448334178
22,69.8767132674
23,69.4730874018
24,67.1229134667
25,63.3068862501
26,69.3115468159
27,69.2848205388
28,71.9665980115
29,72.9570573851
30,70.467488012
31,72.7370021358
32,64.6106786468
33,73.1459936055
34,72.2645499707
35,72.6424511088
36,72.9026230361
37,73.934876051
38,73.1627912046
39,72.8253537294
40,71.6563674903
41,71.9831568903
42,73.2402295178
43,75.0362798713
44,72.2901555336
45,75.7739098349
46,79.4068889888
47,76.8127618094
48,75.4014179859
49,75.3295431376
50,75.9707489146
51,78.5849890219
52,77.7323162283
53,77.0778472802
54,76.670359793
55,70.764101524
56,71.1669894908
57,73.8853602662
58,68.35825583
59,68.934135584
60,72.9028571941
61,73.8456610927
62,73.7268876997
63,72.5823337963
64,73.664037815
65,73.5786865149
66,71.3636618558
67,69.9190680879
68,67.0044823457
69,65.7002147831
70,64.2844829679
71,64.9619207335
72,61.3109973937
73,64.103414804
74,63.5715897805
75,64.9616017159
76,62.5393694583
77,62.4966498873
78,63.5399963155
79,64.3428129676
80,60.6184002182
81,62.7127002096
82,64.6623419296
83,66.6199604704
84,64.6050268187
85,66.5897816316
86,67.5342491285
87,68.124056933
88,73.8760293758
89,72.1620848893
90,74.3102367755
91,74.7305822688
92,73.7598817115
93,69.7621165484
94,67.9856204233
95,73.447237584
96,70.7108891624
97,73.8523153952
98,72.782636519
99,76.4791189417
100,76.5861405405
101,78.884759085
102,74.7240045636
103,75.2051622495
104,78.1024463739
105,78.597277811
106,80.5534483404
107,81.0090072908
108,77.7119780168
109,80.7467570445
110,75.1947918346
111,74.6689264958
112,69.6395246313
113,65.4071044297
114,63.7335602202
115,62.4162368428
116,62.2619992445
117,62.1789907049
118,67.3882331711
119,66.6279131042
120,68.661138141
121,68.563791715
122,68.463355763
123,70.0506634763
124,67.6074574991
125,65.8104221121
126,68.9758170056
127,64.8343087748
128,68.684639907
129,67.1342464773
130,67.1990708954
131,65.0761615068
132,64.0765477449
133,68.7353919428
134,71.3303159663
135,72.8184011245
136,74.9146341381
137,74.6701696754
138,72.5427745029
139,69.2037941689
140,64.0422937909
141,63.4966533458
142,63.1896894002
143,62.670164972
144,64.1653303488
145,64.1741151754
146,63.5286017953
147,62.916472062
148,61.2589135373
149,61.0955757254
150,62.5968306905
151,61.6218893365
152,60.9694599093
153,61.1790332889
154,61.1801042579
155,64.2587544297
156,64.0568460754
157,63.5632308882
158,64.2770753461
159,64.1318243602
160,66.6877776453
161,65.7299459878
162,66.005579353
163,65.2807952501
164,64.964965616
165,64.4960054143
166,64.5352516722
167,64.9342248744
168,65.6971364075
169,68.1581887591
170,67.9571671067
171,67.8334563546
172,68.4692558034
173,69.4262140948
174,68.9276723758
175,68.0892172839
176,69.2649848257
177,68.606405207
178,67.7558807193
179,68.5411493179
180,69.0098938096
181,69.6870264358
182,72.0577526312
183,71.8492131679
184,73.1721100608
185,71.9676248189
186,72.2642250299
187,71.7945171561
188,73.2072241095
189,72.467518736
190,71.9419980876
191,70.9028295687
192,69.5657298554
193,67.8249799454
194,69.0612707325
195,69.6537402561
196,67.6968178382
197,66.6186821096
198,67.1560923287
199,66.8348230327
200,68.0330754819
201,68.0730015996
202,68.5035991314
203,69.0722697412
204,70.367195722
205,70.6933506107
206,73.6608138275
207,74.3425874866
208,75.0428285934
209,75.0025861346
210,75.1956135719
211,74.8516626526
212,75.692940282
213,78.1589549557
214,78.5952595563
215,75.486084153
216,78.6049093236
217,77.8539857968
218,80.3557799594
219,77.7770845897
220,78.5853444604
221,75.3759435866
222,74.1301749225
223,74.4793808145
224,74.3113187734
225,74.8364377008
226,77.662278197
227,74.6110521428
228,66.1009320859
229,72.8207266351
230,72.5496467311
231,71.0710195619
232,73.8949256509
233,75.2271834645
234,75.3645972747
235,75.2360571588
236,73.7504381226
237,70.5623334245
238,73.2926752175
239,73.466452357
240,75.3781016278
241,75.2283716897
242,74.8564323828
243,76.0390950876
244,76.5410633367
245,77.0587216961
246,77.748854889
247,74.4592468721
248,78.051087486
249,75.1350248176
250,74.4298543034
251,77.1911507203
252,78.0848964835
