id,0
0,69.2333569955
1,69.2425959087
2,69.2147436642
3,68.8676815901
4,68.8207027967
5,69.7252367131
6,69.118292588
7,68.4820949656
8,69.3674232776
9,68.8586830592
10,69.0359903399
11,67.6344204396
12,67.7827951373
13,67.5070839414
14,67.7635854908
15,67.8579631068
16,68.7173460671
17,68.4516451712
18,68.7518273192
19,68.896778992
20,69.6950398379
21,69.6197827497
22,70.3889177772
23,70.1377178281
24,70.8190919793
25,69.9718272148
26,69.8309094151
27,70.405736658
28,70.0950355776
29,70.5996724176
30,70.831032737
31,70.7687532344
32,70.9183219138
33,71.0446400763
34,70.9881763593
35,71.0908185239
36,70.9920847804
37,70.8018003845
38,70.9932895717
39,71.2947151744
40,72.1788470854
41,72.7394350652
42,72.5137603026
43,72.268992872
44,73.398312826
45,73.0614782395
46,72.7200493625
47,72.7717145513
48,73.497768247
49,74.8059259942
50,74.7931303079
51,74.5227483213
52,74.4108828208
53,74.7220086625
54,74.8235075006
55,73.1834188743
56,72.0535005618
57,72.8981113924
58,72.3098662071
59,71.9153034549
60,72.6654645354
61,73.1967986376
62,73.2167821977
63,73.7467394947
64,74.1182494921
65,73.7526483054
66,73.9534614975
67,73.5183078368
68,72.5522525799
69,71.9877061712
70,73.3133506946
71,73.933767718
72,72.3763339259
73,72.622078362
74,72.9962062073
75,72.8485723205
76,72.1994711802
77,73.0061250976
78,73.1909169902
79,73.3170313234
80,74.3877819075
81,77.2636145433
82,77.3048766911
83,77.7442502388
84,77.2937372083
85,78.5385799622
86,77.6359671729
87,78.1287188751
88,78.3274692624
89,78.3026992488
90,78.9028210167
91,78.5762848014
92,78.5184042882
93,79.7581989755
94,79.4834097112
95,80.3105938149
96,80.2125634011
97,80.4650136264
98,80.8821172819
99,80.911321001
100,81.3281818036
101,81.4245559216
102,81.2823308785
103,81.6039012864
104,81.8700567589
105,81.5607246691
106,81.7852778726
107,81.9473313341
108,81.5400648268
109,81.602904865
110,80.9800552637
111,81.3400904141
112,80.8048539028
113,80.3234268245
114,81.2894001994
115,81.0199674985
116,81.4872106174
117,81.762890998
118,82.2088049067
119,82.1722897395
120,82.4496683596
121,83.0188202132
122,83.1550716418
123,82.5979779791
124,82.956476893
125,82.5046566777
126,82.9290093149
127,82.327204452
128,81.7554098563
129,82.1067613188
130,82.1535456614
131,81.8238966383
132,82.3218996043
133,62.1399145563
134,60.3444978977
135,57.8968834237
136,55.2245821974
137,52.7922082675
138,51.1980835613
139,50.1834651541
140,50.3110873563
141,50.5479055356
142,50.4862339653
143,51.2235249867
144,52.7847156514
145,52.1827610169
146,52.0060067098
147,52.1077779958
148,51.2806239529
149,51.8437108402
150,52.0089366835
151,51.2449040068
152,50.814518423
153,51.2463314394
154,51.4734769456
155,51.326119149
156,51.4601086812
157,51.3681425508
158,51.9924638083
159,52.1604704472
160,52.4571053516
161,52.5815845183
162,52.2828567504
163,52.5628872262
164,52.6791733822
165,52.2321298837
166,52.7311731349
167,52.858198072
168,52.9583766485
169,53.1548685725
170,52.8704843695
171,53.0851622608
172,52.8586821155
173,53.1314375621
174,52.7313853394
175,52.7072258959
176,53.4616323635
177,53.3687551861
178,53.4309681251
179,53.2148580007
180,53.6791996648
181,53.851818141
182,54.4444257367
183,54.3768624916
184,54.3635643237
185,54.4535164349
186,54.2256799055
187,54.476133301
188,54.7925908061
189,54.1953908202
190,54.1781336836
191,54.3319994188
192,54.5887762159
193,54.5930756348
194,54.6119411026
195,54.0496239853
196,54.4677583586
197,54.7544115027
198,55.519349101
199,55.5843183809
200,55.3935849711
201,55.6371432781
202,55.5810837769
203,55.9939923664
204,55.9288378628
205,56.227406492
206,56.2242917864
207,57.1443164306
208,56.5325801133
209,56.6103481534
210,56.8418841039
211,57.1956015171
212,57.2051192641
213,57.4522863247
214,57.6068423388
215,57.8862861057
216,57.2606952145
217,56.704791966
218,56.3646845264
219,56.0662326998
220,56.0439459729
221,56.3566541474
222,56.4451102396
223,56.9184916648
224,57.0214415007
225,56.9878141347
226,56.0203707214
227,54.0505560061
228,51.0029020904
229,52.6518317697
230,54.1831930386
231,55.5529309151
232,55.4850596829
233,54.9625780464
234,54.2055784328
235,55.2468748645
236,55.0282807094
237,54.6256610006
238,55.1845170049
239,55.0451496448
240,55.3596255095
241,56.0864454184
242,56.0440012439
243,56.427322492
244,56.6488900649
245,56.8293586369
246,56.5562504919
247,56.8846158395
248,56.5642135508
249,57.0064428631
250,57.4233367663
251,57.3941929413
252,56.3746634175
