id,0
0,69.1888465381
1,69.2323670782
2,69.0848548512
3,68.7158812447
4,68.6556711152
5,69.6677513817
6,69.2246368749
7,68.4865863275
8,69.355686828
9,68.6817927754
10,68.9892105123
11,67.4069185788
12,67.682394235
13,67.6004147922
14,67.8216872927
15,67.6093186585
16,68.6598073056
17,68.0813783483
18,68.6839460084
19,68.806167033
20,69.6356295723
21,69.607922942
22,70.2875423039
23,70.0002658675
24,70.9934472229
25,66.7437583135
26,69.5658226328
27,70.3604576177
28,70.0398800257
29,70.6047774497
30,70.7207556019
31,70.7541386043
32,70.935219866
33,71.0270131079
34,70.9740402893
35,71.1119143513
36,71.0289181043
37,70.8346546704
38,71.0034047247
39,71.2969012267
40,72.2492891769
41,72.6559189259
42,72.4599562808
43,72.2992135131
44,73.3936710487
45,72.9871384215
46,72.6902109833
47,72.5417057775
48,73.7841615333
49,75.0046835533
50,74.6161469972
51,74.447465798
52,74.3604824342
53,74.6545378503
54,74.7642781145
55,73.6169109104
56,72.1822539518
57,72.7650583089
58,73.1655561538
59,72.394741848
60,72.6459796964
61,73.1688983894
62,73.0512305817
63,73.734901958
64,74.0842599736
65,73.8115070183
66,73.9645980065
67,73.5075635289
68,72.3884443282
69,71.9286703838
70,73.2074158284
71,73.8325092671
72,72.2456031095
73,72.4582283606
74,72.9009941402
75,72.7369643848
76,72.1423878537
77,72.9293569755
78,73.0135482325
79,73.1543996541
80,74.4917867081
81,58.9773798138
82,77.3013579143
83,77.866163459
84,77.4688963279
85,78.6761887126
86,77.6964661412
87,78.1037640444
88,78.3231601575
89,78.3349399136
90,78.9530880052
91,78.6757125724
92,78.5598846292
93,79.9137330522
94,79.51419166
95,80.2359299318
96,80.1701434328
97,80.4390696771
98,80.7904877431
99,80.8523954806
100,81.2998492056
101,81.2583618139
102,81.1872189992
103,81.710636211
104,81.8344642569
105,81.8588106109
106,81.9052790447
107,82.0398134433
108,81.5062611696
109,81.3434526717
110,80.7989363563
111,81.1116302995
112,80.6222585773
113,80.4305303603
114,81.1925263526
115,80.6976042704
116,81.4515810736
117,81.4849842325
118,82.2099655393
119,74.4275905499
120,80.9735254908
121,83.193997749
122,83.1326325807
123,83.3170655406
124,83.7153024207
125,82.6187237887
126,82.6457161204
127,82.6636475808
128,82.1764779482
129,82.4058233312
130,81.7495461501
131,81.3691240385
132,81.4307102585
133,67.03238308
134,65.2516731134
135,63.38627987
136,60.2726646603
137,57.4489891526
138,54.6399712849
139,51.830195155
140,50.3174096865
141,50.5614588277
142,50.5916639865
143,50.8804273162
144,51.6040627012
145,52.3648928059
146,52.0115365001
147,51.9693601303
148,51.4405921261
149,51.6946624711
150,51.9755481377
151,51.3032256313
152,51.0873439721
153,51.2845429511
154,51.5836356193
155,51.3255757982
156,51.4843536621
157,51.2984540433
158,51.9903905671
159,51.9166281954
160,52.4739116561
161,52.5129931978
162,52.2061162661
163,52.1956032454
164,52.3660908892
165,52.3292114751
166,52.5832808119
167,52.6383901148
168,53.0064383725
169,53.0876221091
170,52.8157188219
171,52.8220005274
172,52.689205268
173,53.1681719374
174,52.6700305529
175,52.4658437534
176,53.5766883495
177,53.207472095
178,53.1246005203
179,52.9106046047
180,53.5319634042
181,53.7570432999
182,54.6010949109
183,54.4257187431
184,54.275418266
185,54.1785185643
186,53.928427863
187,54.2036087873
188,54.6517277635
189,54.1540099812
190,54.214142991
191,54.1952984092
192,54.4551191034
193,54.382025992
194,54.7084501028
195,53.9917478931
196,54.4107036449
197,54.7226991326
198,55.6313763471
199,55.5638498487
200,55.3733553407
201,55.5772399148
202,55.5264030238
203,56.0943764109
204,55.9045700535
205,56.2068648628
206,56.0898718442
207,56.5950327179
208,56.4828613721
209,56.586661257
210,56.8377223146
211,57.3316795244
212,57.237589743
213,57.4933718289
214,57.6136376974
215,57.8615685054
216,56.8921159
217,56.648817355
218,56.1537506638
219,56.1538654373
220,56.177464417
221,56.4000665834
222,56.4093425629
223,56.9927821282
224,56.9670386502
225,57.036573627
226,56.052158213
227,53.283529489
228,43.6757465114
229,51.7368410068
230,54.0101809027
231,55.3278365864
232,55.7145380026
233,55.033724391
234,54.3016347025
235,55.4692199347
236,55.1251347538
237,54.5506285692
238,55.2501075836
239,55.1614164615
240,55.564840114
241,56.3721007289
242,56.0376435609
243,56.5219372608
244,56.7485433814
245,56.9325117962
246,56.4110735404
247,56.906393579
248,56.5074924405
249,57.0569085065
250,57.6144674538
251,57.1925624934
252,56.0531090416
