Date,Open,High,Low,Close,Volume,Adj Close
1/3/2006,422.519995,435.670009,418.220008,435.229989,26216100,217.832828
1/4/2006,443.899991,448.95999,439.750001,445.239989,30542200,222.842837
1/5/2006,446.000001,451.550018,441.499989,451.240026,21594900,225.845859
1/6/2006,456.87001,470.500013,453.240007,465.660009,35478200,233.063068
1/9/2006,466.410021,473.400003,460.940002,466.900009,25558200,233.683688
1/10/2006,464.420009,470.250019,462.040006,469.760031,18176000,235.115131
1/11/2006,471.269994,475.109992,469.179984,471.630016,17996700,236.051059
1/12/2006,473.720026,474.989995,461.500019,463.629998,20230300,232.047046
1/13/2006,464.310011,466.890009,461.610016,466.249995,15297800,233.358356
1/17/2006,463.060011,469.900028,462.530024,467.110004,16524000,233.788791
1/18/2006,447.3,457.359998,443.250007,444.909997,40930400,222.677676
1/19/2006,451.169997,453.490001,433.000013,436.44999,29045500,218.443438
1/20/2006,438.699996,440.030025,394.740002,399.460009,82151100,199.929934
1/23/2006,407.379998,428.390004,405.730008,427.499995,45437300,213.963961
1/24/2006,436.03,444.949996,434.480008,443.030012,30898200,221.736743
1/25/2006,451.260025,454.230014,429.219984,433.000013,37442100,216.716723
1/26/2006,439.540006,439.990026,423.56,434.270013,25826300,217.352359
1/27/2006,434.999995,438.220008,428.979989,433.490001,16887400,216.961963
1/30/2006,429.230014,433.280006,424.999995,426.820012,17160600,213.623629
1/31/2006,430.570012,439.600005,423.97002,432.660022,44087800,216.546557
2/1/2006,389.030019,402.000008,387.519995,401.780013,54190700,201.091098
2/2/2006,403.819994,406.499989,395.980002,396.040001,23591700,198.218218
2/3/2006,393.619999,393.900022,372.569994,381.550019,36527000,190.965975
2/6/2006,385.310018,389.900028,379.560006,385.099993,17862900,192.742739
2/7/2006,382.990014,383.699997,363.350006,367.919986,33227100,184.144137
2/8/2006,368.480002,370.690009,354.670004,369.079988,41566500,184.724719
2/9/2006,371.200027,374.40001,356.109999,358.769995,23800900,179.564562
2/10/2006,361.950009,364.500008,353.140011,362.610024,30416500,181.486498
