Date,Open,High,Low,Close,Volume,Adj Close
1/3/2006,72.380001,74.750002,72.249998,74.750002,201808600,9.942973
1/4/2006,75.129997,75.979997,74.500003,74.97,154900900,9.972236
1/5/2006,74.829997,74.899999,73.749999,74.38,112355600,9.893757
1/6/2006,75.25,76.7,74.549997,76.299997,176114400,10.149148
1/9/2006,76.73,77.199998,75.739998,76.049998,168760200,10.115894
1/10/2006,76.250003,81.889998,75.83,80.860002,569967300,10.755703
1/11/2006,83.840003,84.799998,82.590001,83.899998,373448600,11.160072
1/12/2006,84.970002,86.400002,83.619998,84.29,320202400,11.211949
1/13/2006,84.990003,86.009999,84.6,85.590003,194076400,11.38487
1/17/2006,85.699999,86.380001,83.869997,84.710003,208905900,11.267816
1/18/2006,83.079999,84.050001,81.849998,82.489999,300159300,10.972519
1/19/2006,81.249997,81.66,78.74,79.04,423962000,10.513613
1/20/2006,79.279999,80.040003,75.83,76.089999,283689700,10.121214
1/23/2006,76.099999,79.559999,75.999997,77.670002,264932500,10.331381
1/24/2006,78.76,79.420002,75.769999,76.039998,285563600,10.114563
1/25/2006,77.390002,77.499998,73.250001,74.200003,318946600,9.869814
1/26/2006,74.529997,75.429997,71.929997,72.33,295346800,9.621073
1/27/2006,72.950001,73.600002,71.099998,72.03,238466200,9.581168
1/30/2006,71.17,76.599998,70.87,75.000001,349600300,9.976227
1/31/2006,75.499999,76.339998,73.749999,75.509999,228385500,10.044065
2/1/2006,74.95,76.460001,74.639999,75.419997,130296600,10.032093
2/2/2006,75.100003,75.360003,72.05,72.100001,176830500,9.590479
2/3/2006,72.239998,72.789997,71.039997,71.850002,173030900,9.557226
2/6/2006,72.02,72.509997,66.739999,67.299998,412941900,8.952001
2/7/2006,68.27,69.480001,66.679997,67.599998,347207700,8.991905
2/8/2006,68.489999,69.079999,66.000002,68.809999,238278600,9.152855
2/9/2006,69.099999,69.230002,64.530002,64.949998,287441000,8.639412
2/10/2006,65.180003,67.67,62.899998,67.309999,440119400,8.953331
2/13/2006,66.630003,66.749999,64.639997,64.709999,220874500,8.607488
2/14/2006,65.100001,68.100003,64.999999,67.639999,290234700,8.997226
2/15/2006,67.160002,69.619998,66.749999,69.220002,289942800,9.207392
2/16/2006,69.909998,71.010003,69.480001,70.57,237043800,9.386964
2/17/2006,70.3,70.89,69.609998,70.29,143999800,9.34972
2/21/2006,70.59,70.799998,68.680003,69.079999,194901700,9.18877
2/22/2006,68.999997,71.669998,68.000001,71.319997,244559700,9.486726
2/23/2006,71.790001,73.000002,71.429999,71.75,214229400,9.543924
2/24/2006,72.140002,72.889999,71.200001,71.46,133686000,9.505349
2/27/2006,71.989999,72.120002,70.650002,70.990003,197810200,9.442831
2/28/2006,71.580003,72.400002,68.100003,68.489999,316745100,9.11029
