Date,Open,High,Low,Close,Volume,Adj Close
1/3/2006,57.25,59.099998,57.060001,59.080002,13296000,42.049859
1/4/2006,59.080002,59.080002,58.43,58.91,8838700,41.928861
1/5/2006,58.68,58.959999,57.849998,58.189999,8634800,41.416404
1/6/2006,58.950001,59.57,58.59,59.25,9609000,42.170854
1/9/2006,59.490002,59.580002,58.549999,58.950001,6442300,41.957331
1/10/2006,58.759998,59.48,58.75,59.240002,6969000,42.163738
1/11/2006,59.220001,60,58.650002,59.84,6451300,42.590783
1/12/2006,60,60.59,59.610001,59.889999,7535200,42.62637
1/13/2006,59.889999,60.619999,59.75,60.360001,5867900,42.96089
1/17/2006,60.900002,61.900002,60.720001,61.860001,8751800,44.028507
1/18/2006,61.98,62,60.459999,60.900002,8984000,43.345233
1/19/2006,60.400002,61.75,60.209999,61.599998,7877800,43.843452
1/20/2006,62,62.43,60.75,61.119999,11189300,43.501815
1/23/2006,61.09,62.380001,60.52,62.209999,8962800,44.277616
1/24/2006,62.049999,62.720001,61.799999,62.049999,8400100,44.163737
1/25/2006,62.299999,62.549999,60.529999,61.259998,12446800,43.601459
1/26/2006,61.5,61.5,60.110001,60.220001,14414400,42.861247
1/27/2006,60.099998,60.759998,59.799999,60.380001,16687800,42.975126
1/30/2006,60.849998,60.849998,59.810001,60.75,12625000,43.23847
1/31/2006,60.41,60.599998,59.27,59.380001,15266500,42.263381
2/1/2006,59.380001,59.799999,58.599998,58.700001,11121300,41.779395
2/2/2006,58.709999,59.049999,57.75,58.509998,9142700,41.644162
2/3/2006,58.119999,58.689999,57.369999,57.5,11274800,40.925301
2/6/2006,58,59.419998,58,58.84,9908000,41.879039
2/7/2006,58.540001,58.540001,57.599998,57.740002,9927100,41.096121
2/8/2006,57.740002,58.18,56.799999,57.889999,9877700,41.202881
2/9/2006,58.119999,58.970001,56.73,56.900002,11167100,40.498256
2/10/2006,57.32,57.490002,56,56.610001,12130600,40.291849
2/13/2006,56.630001,57.59,56.349998,56.619999,8094000,40.298965
2/14/2006,55.849998,56.299999,55.41,55.720001,12426900,39.976117
2/15/2006,55.849998,56.369999,55.5,55.959999,11940500,40.148302
2/16/2006,56.099998,56.59,55.959999,56.299999,10606900,40.392234
2/17/2006,56.779999,57.389999,56.299999,57.169998,10893000,41.016412
2/21/2006,57.990002,58.400002,57.490002,57.900002,9605400,41.54015
2/22/2006,57.900002,57.900002,56.91,57.240002,7623200,41.066636
2/23/2006,57.099998,57.75,56.790001,57.139999,9232800,40.99489
2/24/2006,57.560001,57.970001,57.400002,57.650002,8450000,41.360789
2/27/2006,57.650002,57.720001,57.049999,57.099998,6204800,40.966191
2/28/2006,56.689999,56.84,56.23,56.48,8858000,40.521375
3/1/2006,56.720001,57.290001,56.630001,57.240002,7391900,41.066636
3/2/2006,57.240002,57.59,56.5,57.009998,10056900,40.901621
3/3/2006,56.82,57.439999,56.669998,56.970001,9471600,40.872925
3/6/2006,56.75,56.860001,55.810001,55.849998,9684300,40.069383
3/7/2006,55.849998,55.939999,54.950001,55.32,10783000,39.689137
3/8/2006,55.32,55.630001,54.150002,55.119999,14190200,39.545647
3/9/2006,55.470001,55.599998,54.450001,54.450001,11726300,39.06496
3/10/2006,54.150002,54.599998,53.759998,54.080002,11114000,38.799505
3/13/2006,54.529999,55.380001,54.259998,55.18,10585600,39.588695
3/14/2006,55.200001,56.470001,55.029999,56.349998,10098600,40.428106
3/15/2006,56.5,56.599998,55.68,56.5,8740200,40.535724
3/16/2006,56.509998,58.029999,56.279999,57.740002,11252700,41.425359
3/17/2006,57.98,58.040001,57.02,57.18,9385900,41.023588
3/20/2006,57,57.43,56.650002,56.75,6876200,40.715086
3/21/2006,56.599998,57.099998,56.150002,56.57,6231400,40.585945
3/22/2006,56.419998,57.240002,56.25,56.490002,6398400,40.528551
3/23/2006,56.66,56.869999,56.200001,56.630001,7381200,40.628993
3/24/2006,56.700001,57.799999,56.650002,57.57,9533000,41.303392
3/27/2006,57.849998,58.419998,57.330002,58.209999,7296100,41.762557
3/28/2006,58.41,58.869999,57.82,57.860001,8749800,41.511452
3/29/2006,57.549999,58.830002,57.549999,58.630001,7322100,42.063886
3/30/2006,58.75,59.290001,58.400002,58.509998,6748300,41.97779
3/31/2006,58.259998,58.419998,57.66,57.970001,7363200,41.590371
4/3/2006,58.349998,59.200001,58.23,58.34,6919400,41.855826
4/4/2006,58.349998,59.150002,58.060001,58.91,5795800,42.26477
4/5/2006,58.91,59.509998,58.610001,59.5,6873800,42.688064
4/6/2006,59.650002,59.84,58.959999,59.41,5212200,42.623493
4/7/2006,59.68,59.689999,58.389999,58.650002,6880500,42.078235
4/10/2006,59.139999,59.82,59.110001,59.720001,7380200,42.845903
