id,Date,Open,High,Low,Close,Volume,SMA-8,WMA-12,cci-20,rsi-14
0,5/14/2012,562.57,567.51,557.6,558.22,88156600,558.22,558.22,0.0,0.0
1,5/15/2012,561.45,563.22,551.75,553.17,119084000,553.89,553.35,-0.0952,0.0
2,5/16/2012,554.05,556.89,541.04,546.08,140224000,548.83,547.2,-0.42,0.0
3,5/17/2012,545.31,547.5,530.12,530.12,179305000,539.71,535.35,-1.2076,0.0
4,5/18/2012,533.96,543.41,522.18,530.38,183073100,539.82,537.91,-1.5652,25.0
5,5/21/2012,534.5,561.54,534.05,561.28,157776500,548.65,554.62,0.5551,40.0
6,5/22/2012,569.55,573.88,552.58,556.97,173717600,548.03,550.38,1.5472,33.3333333333
7,5/23/2012,557.5,572.8,553.23,570.56,146224400,548.03,548.15,2.0984,42.8571428571
8,5/24/2012,575.87,576.5,561.23,565.32,124057500,549.79,546.04,2.4031,37.5
9,5/25/2012,564.59,565.85,558.47,562.29,82126800,551.53,545.63,1.5091,33.3333333333
10,5/29/2012,570.9,574.0,565.31,572.27,95127200,553.85,547.57,3.0152,40.0
11,5/30/2012,569.2,579.99,566.56,579.17,132357400,559.87,555.01,3.9329,45.4545454545
12,5/31/2012,580.74,581.5,571.46,577.73,122918600,566.84,564.12,4.2826,41.6666666667
13,6/1/2012,569.16,572.65,560.52,560.99,130246900,569.19,566.1,1.4264,38.4615384615
14,6/4/2012,561.5,567.5,548.5,564.29,139248900,569.76,569.3,0.2262,46.1538461538
15,6/5/2012,561.27,566.47,558.33,562.83,97053600,568.87,568.87,0.9084,46.1538461538
16,6/6/2012,567.77,573.85,565.5,571.46,100363900,568.51,569.67,3.1935,53.8461538462
17,6/7/2012,577.29,577.32,570.5,571.72,94941700,569.82,571.55,4.1059,53.8461538462
18,6/8/2012,571.6,580.58,569.0,580.32,86879100,569.74,570.92,5.2478,53.8461538462
19,6/11/2012,587.72,588.5,570.63,571.17,147816200,569.91,568.61,5.2947,53.8461538462
20,6/12/2012,574.46,576.62,566.7,576.16,108845100,568.97,566.42,3.724,53.8461538462
21,6/13/2012,574.52,578.48,570.38,572.16,73395000,571.14,568.95,3.5719,53.8461538462
22,6/14/2012,571.24,573.5,567.26,571.53,86393300,572.26,570.94,2.0747,53.8461538462
23,6/15/2012,571.0,574.62,569.55,574.13,83813800,573.5,573.61,2.111,53.8461538462
24,6/18/2012,570.96,587.89,570.37,585.78,110103000,573.88,574.22,4.2687,53.8461538462
25,6/19/2012,583.4,590.0,583.1,587.41,90351100,575.89,575.26,5.5663,61.5384615385
26,6/20/2012,588.21,589.25,580.8,585.74,89735800,576.91,574.41,4.5531,61.5384615385
27,6/21/2012,585.44,588.22,577.44,577.67,81587800,578.99,576.36,2.8054,53.8461538462
28,6/22/2012,579.04,582.19,575.42,582.1,71117900,579.2,577.12,2.1614,61.5384615385
29,6/25/2012,577.3,579.8,570.37,570.77,76095600,580.62,579.24,-0.2151,53.8461538462
30,6/26/2012,571.33,574.49,567.33,572.03,69134100,580.51,581.49,-1.0453,53.8461538462
31,6/27/2012,575.0,576.74,571.92,574.5,50749300,580.21,583.01,0.0417,53.8461538462
32,6/28/2012,571.67,574.0,565.61,569.05,70709100,578.6,581.21,-1.5052,53.8461538462
33,6/29/2012,578.0,584.0,574.25,584.0,105375200,575.98,578.35,2.0969,53.8461538462
34,7/2/2012,584.73,593.47,583.6,592.52,100023000,575.73,575.85,4.7126,61.5384615385
35,7/3/2012,594.88,600.0,594.0,599.41,60428200,577.85,575.9,6.7963,69.2307692308
36,7/5/2012,600.56,614.34,599.65,609.94,121095800,580.33,575.45,9.5649,69.2307692308
37,7/6/2012,607.09,608.44,601.58,605.88,104732600,585.92,579.24,8.0387,61.5384615385
38,7/9/2012,605.3,613.9,604.11,613.89,94851400,590.76,583.92,9.1956,61.5384615385
39,7/10/2012,617.97,619.87,605.31,608.21,127989400,596.38,589.39,8.7139,61.5384615385
40,7/11/2012,606.12,607.66,597.22,604.43,117330500,601.98,597.63,5.5032,61.5384615385
41,7/12/2012,600.24,603.47,592.68,598.9,107010400,604.9,602.85,3.5105,53.8461538462
42,7/13/2012,602.95,607.19,600.0,604.97,77856800,605.81,606.17,4.796,61.5384615385
43,7/16/2012,605.12,611.62,605.02,606.91,75315100,606.6,607.97,5.4154,61.5384615385
44,7/17/2012,610.79,611.5,603.15,606.94,73406200,606.17,607.03,4.7578,61.5384615385
45,7/18/2012,606.59,608.34,603.56,606.26,63175000,606.32,607.14,4.0662,61.5384615385
46,7/19/2012,611.28,615.35,606.0,614.32,109215400,605.23,604.98,5.4728,61.5384615385
47,7/20/2012,613.03,614.44,603.7,604.3,99367800,606.1,604.45,3.634,53.8461538462
48,7/23/2012,594.4,605.9,587.71,603.83,121993900,606.09,604.86,0.7105,46.1538461538
49,7/24/2012,607.38,609.68,598.51,600.92,141283100,606.79,606.84,1.4577,38.4615384615
50,7/25/2012,574.46,580.8,570.0,574.97,219328200,606.21,607.15,-7.1703,38.4615384615
51,7/26/2012,579.76,580.4,570.36,574.88,101658200,601.65,605.83,-7.1934,30.7692307692
52,7/27/2012,575.01,585.83,571.59,585.16,100984100,597.07,603.36,-5.6224,38.4615384615
53,7/30/2012,590.92,599.44,587.82,595.03,94785600,594.05,600.31,-1.7592,46.1538461538
54,7/31/2012,603.23,611.7,602.72,610.76,115581900,591.3,594.56,2.3498,53.8461538462
55,8/1/2012,615.91,616.4,603.0,606.81,96125400,592.22,591.54,2.281,46.1538461538
56,8/2/2012,602.84,610.69,600.25,607.79,83039600,592.65,588.74,1.5433,46.1538461538
57,8/3/2012,613.63,617.98,611.56,615.7,86230200,593.63,586.92,4.0995,46.1538461538
58,8/6/2012,617.29,624.87,615.26,622.55,75525800,599.45,593.04,5.7182,53.8461538462
59,8/7/2012,622.77,625.0,618.04,620.91,72611700,606.26,600.88,5.6804,46.1538461538
60,8/8/2012,619.39,623.88,617.1,619.86,61176500,611.36,607.43,5.0801,46.1538461538
61,8/9/2012,617.85,621.73,617.8,620.73,55410600,614.91,612.4,4.6658,53.8461538462
62,8/10/2012,618.71,621.76,618.7,621.7,48734700,616.34,613.8,4.5898,61.5384615385
63,8/13/2012,623.39,630.0,623.25,630.0,69708100,618.46,616.71,6.3893,69.2307692308
64,8/14/2012,631.87,638.61,630.21,631.69,85042300,621.64,620.17,7.688,76.9230769231
65,8/15/2012,631.3,634.0,627.75,630.83,64335600,623.92,622.23,6.4877,69.2307692308
66,8/16/2012,631.21,636.76,630.5,636.34,63633500,625.1,622.86,7.2123,69.2307692308
67,8/17/2012,640.0,648.19,638.81,648.11,110690300,627.31,624.46,9.7056,69.2307692308
68,8/20/2012,650.01,665.15,649.9,665.15,153346200,631.34,627.33,13.1013,76.9230769231
69,8/21/2012,670.82,674.88,650.33,656.06,203179900,637.69,631.57,12.2176,69.2307692308
70,8/22/2012,654.42,669.0,648.11,668.87,141330700,642.6,636.8,11.2129,69.2307692308
71,8/23/2012,666.11,669.9,661.15,662.63,105032200,648.15,641.34,10.4853,61.5384615385
72,8/24/2012,659.51,669.48,655.55,663.22,109335100,652.57,646.56,8.6942,69.2307692308
73,8/27/2012,679.99,680.87,673.54,675.68,106752100,657.2,653.15,11.2148,76.9230769231
74,8/28/2012,674.98,676.1,670.67,674.8,66854200,662.82,659.77,9.4393,69.2307692308
75,8/29/2012,675.25,677.67,672.6,673.47,50701700,666.63,664.4,8.6479,61.5384615385
76,8/30/2012,670.64,671.55,662.85,663.87,75674900,667.82,665.06,5.5653,53.8461538462
77,8/31/2012,667.25,668.6,657.25,665.24,84580300,668.93,668.28,4.275,53.8461538462
78,9/4/2012,665.76,675.14,664.5,674.97,91973000,668.42,668.17,5.588,61.5384615385
79,9/5/2012,675.57,676.35,669.6,670.23,84093800,670.18,670.06,5.0296,53.8461538462
80,9/6/2012,673.17,678.29,670.8,676.27,97799100,671.18,672.05,5.059,53.8461538462
81,9/7/2012,678.05,682.48,675.77,680.44,82416600,671.26,670.94,5.3713,53.8461538462
82,9/10/2012,680.45,683.29,662.1,662.74,121999500,672.07,670.26,2.2364,53.8461538462
83,9/11/2012,665.11,670.1,656.5,660.59,125995800,670.54,669.53,0.1119,46.1538461538
84,9/12/2012,666.85,669.9,656.0,669.79,178058300,670.07,671.08,0.4116,53.8461538462
85,9/13/2012,677.37,685.5,674.77,682.98,149590000,670.72,672.45,3.6001,53.8461538462
86,9/14/2012,689.96,696.98,687.89,691.28,150118500,671.86,671.67,5.4895,53.8461538462
87,9/17/2012,699.35,699.8,694.61,699.78,99507800,674.87,672.83,6.236,61.5384615385
88,9/18/2012,699.88,702.33,696.42,701.91,93375800,678.23,673.32,6.2292,69.2307692308
89,9/19/2012,700.26,703.99,699.57,702.1,81718700,681.3,673.53,6.0904,76.9230769231
90,9/20/2012,699.16,700.06,693.62,698.7,84142100,686.92,679.58,4.6195,69.2307692308
91,9/21/2012,702.41,705.07,699.36,700.09,142897300,692.36,687.52,5.0978,69.2307692308
92,9/24/2012,686.86,695.12,683.0,690.79,159941600,696.69,694.25,2.0559,69.2307692308
93,9/25/2012,688.26,692.78,673.0,673.54,129697400,697.81,697.95,-0.2237,61.5384615385
94,9/26/2012,668.74,672.69,661.2,665.18,144125800,695.27,698.95,-3.1825,53.8461538462
95,9/27/2012,664.29,682.17,660.35,681.32,148522500,690.33,696.59,-1.3117,61.5384615385
96,9/28/2012,678.75,681.11,666.75,667.1,133777700,687.39,692.96,-2.0449,61.5384615385
97,10/1/2012,671.16,676.75,656.5,659.39,135898700,682.39,688.03,-3.734,53.8461538462
98,10/2/2012,661.81,666.35,650.65,661.31,156998100,676.77,682.55,-4.6842,53.8461538462
99,10/3/2012,664.86,671.86,662.63,671.45,106070300,671.23,675.33,-2.5624,53.8461538462
100,10/4/2012,671.25,674.25,665.55,666.8,92681400,668.47,669.75,-2.4441,46.1538461538
101,10/5/2012,665.2,666.0,651.28,652.59,148501500,667.51,668.25,-4.9774,38.4615384615
102,10/8/2012,646.88,647.56,636.11,638.17,159498500,665.71,668.38,-8.3186,30.7692307692
103,10/9/2012,638.65,640.49,623.55,635.85,209649300,659.54,662.93,-9.6956,30.7692307692
104,10/10/2012,639.74,644.98,637.0,640.91,127589000,655.08,659.93,-7.7011,30.7692307692
105,10/11/2012,646.5,647.2,628.1,628.1,136520300,652.44,658.19,-8.7209,30.7692307692
106,10/12/2012,629.56,635.38,625.3,629.71,115003700,647.7,654.79,-9.1005,38.4615384615
107,10/15/2012,632.35,635.13,623.85,634.76,108125500,641.73,647.36,-8.1532,46.1538461538
108,10/16/2012,635.37,650.3,631.0,649.79,137442900,637.16,639.95,-4.5822,46.1538461538
109,10/17/2012,648.87,652.79,644.0,644.61,97259400,636.76,635.99,-3.129,46.1538461538
110,10/18/2012,639.59,642.06,630.0,632.64,119156100,637.68,635.87,-5.3926,46.1538461538
111,10/19/2012,631.05,631.77,609.62,609.84,186021500,637.22,636.21,-8.8351,38.4615384615
112,10/22/2012,612.42,635.38,610.76,634.03,136682700,632.78,634.17,-5.7367,38.4615384615
113,10/23/2012,631.0,633.9,611.7,613.36,176786400,633.63,635.56,-6.8283,38.4615384615
114,10/24/2012,621.44,626.55,610.64,616.83,139631800,631.29,635.95,-6.6915,46.1538461538
115,10/25/2012,620.0,622.0,605.55,609.54,164081400,628.73,634.44,-7.4212,46.1538461538
116,10/26/2012,609.43,614.0,591.0,604.0,254608200,622.98,627.74,-9.0637,46.1538461538
117,10/31/2012,594.88,601.96,587.7,595.32,127500800,617.18,620.88,-10.3815,38.4615384615
118,11/1/2012,598.22,603.0,594.17,596.54,90324500,611.85,615.68,-8.9066,46.1538461538
119,11/2/2012,595.89,596.95,574.75,576.8,149843400,609.95,615.71,-11.9754,38.4615384615
120,11/5/2012,583.52,587.77,577.6,584.62,132283900,601.77,607.64,-10.8659,38.4615384615
121,11/6/2012,590.23,590.74,580.09,582.85,93729300,597.66,603.72,-9.6706,30.7692307692
122,11/7/2012,573.84,574.54,555.75,558.0,198412200,592.81,597.72,-14.8974,30.7692307692
123,11/8/2012,560.63,562.23,535.29,537.75,264036500,585.45,591.69,-18.9701,30.7692307692
124,11/9/2012,540.42,554.88,533.72,547.06,232478400,575.98,584.69,-17.9176,38.4615384615
125,11/12/2012,554.15,554.5,538.65,542.83,128950500,569.09,578.13,-16.9011,30.7692307692
126,11/13/2012,538.91,550.48,536.36,542.9,133237300,561.42,569.35,-16.5357,38.4615384615
127,11/14/2012,545.5,547.45,536.18,536.88,119292600,556.57,564.29,-16.4148,30.7692307692
128,11/15/2012,537.53,539.5,522.62,525.62,197477700,549.75,555.58,-18.5004,30.7692307692
129,11/16/2012,525.2,530.0,505.75,527.68,316723400,541.58,545.26,-19.6419,38.4615384615
130,11/19/2012,540.71,567.5,539.88,565.73,205829400,537.25,540.07,-6.4207,46.1538461538
