Date,Open,High,Low,Close,Volume,Adj Close
30/09/2015,603.280029,608.76001,600.72998,608.419983,2403800,608.419983
29/09/2015,597.280029,605,590.219971,594.969971,2309500,594.969971
28/09/2015,610.340027,614.60498,589.380005,594.890015,3115200,594.890015
25/09/2015,629.77002,629.77002,611,611.969971,2162600,611.969971
24/09/2015,616.640015,627.320007,612.400024,625.799988,2230200,625.799988
23/09/2015,622.049988,628.929993,620,622.359985,1469400,622.359985
22/09/2015,627,627.549988,615.429993,622.690002,2554300,622.690002
21/09/2015,634.400024,636.48999,625.940002,635.440002,1785600,635.440002
18/09/2015,636.789978,640,627.02002,629.25,5087600,629.25
17/09/2015,637.789978,650.900024,635.02002,642.900024,2259100,642.900024
16/09/2015,635.469971,637.950012,632.320007,635.97998,1276100,635.97998
15/09/2015,626.700012,638.700012,623.780029,635.140015,2082100,635.140015
14/09/2015,625.700012,625.859985,619.429993,623.23999,1698400,623.23999
11/09/2015,619.75,625.780029,617.419983,625.77002,1360900,625.77002
10/09/2015,613.099976,624.159973,611.429993,621.349976,1900500,621.349976
09/09/2015,621.219971,626.52002,609.599976,612.719971,1693900,612.719971
08/09/2015,612.48999,616.309998,604.119995,614.659973,2270800,614.659973
04/09/2015,600,603.469971,595.25,600.700012,2089000,600.700012
03/09/2015,617,619.710022,602.820984,606.25,1750800,606.25
02/09/2015,605.590027,614.340027,599.710022,614.340027,2573500,614.340027
01/09/2015,602.359985,612.859985,594.099976,597.789978,3702100,597.789978
31/08/2015,627.539978,635.799988,617.679993,618.25,2176700,618.25
28/08/2015,632.820007,636.880005,624.559998,630.380005,1978700,630.380005
27/08/2015,639.400024,643.590027,622,637.609985,3491300,637.609985
26/08/2015,610.349976,631.710022,599.049988,628.619995,4177200,628.619995
25/08/2015,614.909973,617.450012,581.109985,582.059998,3510800,582.059998
24/08/2015,573,599.330017,565.049988,589.609985,5721500,589.609985
21/08/2015,639.780029,640.049988,612.330017,612.47998,4227300,612.47998
20/08/2015,655.460022,662.98999,642.900024,646.830017,2624600,646.830017
19/08/2015,656.599976,667,654.190002,660.900024,2131600,660.900024
18/08/2015,661.900024,664,653.460022,656.130005,1452600,656.130005
17/08/2015,656.799988,661.380005,651.23999,660.869995,1047600,660.869995
