+ACI-Date+ACI-,+ACI-Open+ACI-,+ACI-High+ACI-,+ACI-Low+ACI-,+ACI-Close+ACI-,+ACI-Volume+ACI-,+ACI-Adj Close+ACI-
+ACI-14/09/2012+ACI-,689.959984,696.980011,687.889977,691.280014,150118500,92.741638
+ACI-14/09/2015+ACI-,116.580002,116.889999,114.860001,115.309998,58201900,115.309998
+ACI-14/10/2013+ACI-,489.830009,497.579987,489.349998,496.039978,65474500,68.133928
+ACI-14/10/2014+ACI-,100.389999,100.519997,98.57,98.75,63688600,97.090271
+ACI-14/11/2012+ACI-,545.500015,547.45002,536.180016,536.880005,119292600,72.356416
+ACI-14/11/2013+ACI-,522.80999,529.279991,521.869995,528.160019,70604800,72.969346
+ACI-14/11/2014+ACI-,113.150002,114.190002,111.209999,114.18,44063600,112.747715
+ACI-14/12/2012+ACI-,514.749992,518.12999,505.580009,509.789986,252394800,68.705439
+ACI-15/01/2013+ACI-,498.300003,498.990005,483.379982,485.920013,219193100,65.488434
+ACI-15/01/2014+ACI-,553.520012,560.200005,551.659996,557.359993,97909700,77.003546
+ACI-15/01/2015+ACI-,110,110.059998,106.660004,106.82,60014000,105.480039
+ACI-15/02/2013+ACI-,468.849983,470.160027,459.920006,460.160011,97936300,62.37814
+ACI-15/03/2013+ACI-,437.929996,444.230007,437.250008,443.660007,160990200,60.141441
+ACI-15/04/2013+ACI-,427,427.890007,419.550003,419.85001,79380000,56.913817
+ACI-15/04/2014+ACI-,520.270012,521.639977,511.329994,517.959999,66622500,71.988478
+ACI-15/04/2015+ACI-,126.410004,127.129997,126.010002,126.779999,28970400,125.683737
+ACI-15/05/2013+ACI-,439.160011,441,422.360001,428.850002,185403400,58.518621
+ACI-15/05/2014+ACI-,594.70002,596.599983,588.040001,588.819992,57711500,82.294014
+ACI-15/05/2015+ACI-,129.070007,129.490005,128.210007,128.770004,38208000,128.18976
+ACI-15/06/2012+ACI-,570.999985,574.619987,569.550018,574.12999,83813800,76.695581
+ACI-15/06/2015+ACI-,126.099998,127.239998,125.709999,126.919998,43988900,126.34809
+ACI-15/07/2013+ACI-,425.009995,431.459995,424.800003,427.44001,60479300,58.326221
+ACI-15/07/2014+ACI-,96.800003,96.849998,95.029999,95.32,45477900,93.254065
+ACI-15/07/2015+ACI-,125.720001,127.150002,125.580002,126.82,33649200,126.248542
+ACI-15/08/2012+ACI-,631.300003,633.999985,627.750015,630.829979,64335600,84.631704
+ACI-15/08/2013+ACI-,496.420013,502.400017,489.079979,497.909981,122573500,68.390784
+ACI-15/08/2014+ACI-,97.900002,98.190002,96.860001,97.980003,48951000,96.333216
+ACI-15/09/2014+ACI-,102.809998,103.050003,101.440002,101.629997,61316500,99.921864
+ACI-15/09/2015+ACI-,115.93,116.529999,114.419998,116.279999,43004100,116.279999
+ACI-15/10/2012+ACI-,632.350014,635.129997,623.850006,634.760002,108125500,85.158953
+ACI-15/10/2013+ACI-,497.510025,502.000008,495.52002,498.679985,80018400,68.496548
+ACI-15/10/2014+ACI-,97.970001,99.150002,95.18,97.540001,100933600,95.900609
+ACI-15/11/2012+ACI-,537.530006,539.499985,522.620026,525.619987,197477700,70.838881
+ACI-15/11/2013+ACI-,526.580009,529.089973,524.489975,524.990013,79480100,72.531386
+ACI-15/12/2014+ACI-,110.699997,111.599998,106.349998,108.230003,67218100,106.872356
+ACI-16/01/2013+ACI-,494.639999,509.440018,492.499977,506.089981,172701200,68.206782
+ACI-16/01/2014+ACI-,554.900017,556.850021,551.680023,554.250015,57319500,76.573879
+ACI-16/01/2015+ACI-,107.029999,107.580002,105.199997,105.989998,78513300,104.660449
+ACI-16/03/2015+ACI-,123.879997,124.949997,122.870003,124.949997,35874300,123.869559
+ACI-16/04/2013+ACI-,421.569996,426.610004,420.57,426.240009,76442800,57.780029
+ACI-16/04/2014+ACI-,518.049988,521.090004,514.139992,519.01001,53691400,72.134414
+ACI-16/04/2015+ACI-,126.279999,127.099998,126.110001,126.169998,28369000,125.079011
+ACI-16/05/2013+ACI-,423.239994,437.849995,418.900002,434.580013,150801000,59.300508
+ACI-16/05/2014+ACI-,588.629974,597.529991,585.399994,597.510017,69064100,83.50854
+ACI-16/06/2014+ACI-,91.510002,92.75,91.449997,92.199997,35561000,90.201684
+ACI-16/06/2015+ACI-,127.029999,127.849998,126.370003,127.599998,31494100,127.025026
+ACI-16/07/2012+ACI-,605.120018,611.61998,605.019989,606.910019,75315100,81.074526
+ACI-16/07/2013+ACI-,426.519989,430.709991,424.170002,430.199993,54134500,58.702834
+ACI-16/07/2014+ACI-,96.970001,97.099998,94.739998,94.779999,53396300,92.725767
+ACI-16/07/2015+ACI-,127.739998,128.570007,127.349998,128.509995,36222400,127.930922
+ACI-16/08/2012+ACI-,631.210014,636.759995,630.499985,636.340012,63633500,85.370926
+ACI-16/08/2013+ACI-,500.149979,502.940002,498.860016,502.330002,90576500,68.997899
+ACI-16/09/2013+ACI-,460.999977,461.609978,447.220009,450.119995,135926700,61.826556
+ACI-16/09/2014+ACI-,99.800003,101.260002,98.889999,100.860001,66908100,99.164809
+ACI-16/09/2015+ACI-,116.25,116.540001,115.440002,116.410004,36910000,116.410004
+ACI-16/10/2012+ACI-,635.370003,650.300011,631.000023,649.789986,137442900,87.175365
+ACI-16/10/2013+ACI-,500.789993,502.530006,499.230011,501.110001,62775300,68.830325
+ACI-16/10/2014+ACI-,95.550003,97.720001,95.410004,96.260002,72154500,94.642124
+ACI-16/11/2012+ACI-,525.200005,530.000008,505.75,527.680008,316723400,71.116514
+ACI-16/12/2013+ACI-,555.02002,562.640007,555.009979,557.500023,70648200,77.022892
+ACI-16/12/2014+ACI-,106.370003,110.160004,106.260002,106.75,60790700,105.410918
+ACI-17/01/2013+ACI-,510.309998,510.750008,502.030022,502.680023,113419600,67.747215
+ACI-17/01/2014+ACI-,551.480019,552.069992,539.899994,540.669998,106684900,74.697696
+ACI-17/02/2015+ACI-,127.489998,128.880005,126.919998,127.830002,63152400,126.72466
+ACI-17/03/2014+ACI-,527.699982,529.969994,525.850006,526.740013,49886200,73.208765
+ACI-17/03/2015+ACI-,125.900002,127.32,125.650002,127.040001,51023100,125.94149
+ACI-17/04/2013+ACI-,420.269993,420.599987,398.109993,402.800007,236264000,54.602561
+ACI-17/04/2014+ACI-,519.999992,527.76001,519.199974,524.940025,71083600,72.958595
+ACI-17/04/2015+ACI-,125.550003,126.139999,124.459999,124.75,51957000,123.671291
+ACI-17/05/2013+ACI-,439.049995,440.089993,431.009998,433.26001,106976100,59.120387
+ACI-17/06/2013+ACI-,431.439995,435.700012,430.359997,432.000008,64853600,58.948454
+ACI-17/06/2014+ACI-,92.309998,92.699997,91.800003,92.080002,29726000,90.084289
+ACI-17/06/2015+ACI-,127.720001,127.879997,126.739998,127.300003,32918100,126.726383
+ACI-17/07/2012+ACI-,610.790001,611.499977,603.149986,606.93998,73406200,81.078528
+ACI-17/07/2013+ACI-,429.700008,432.220013,428.220001,430.310009,49747600,58.717846
+ACI-17/07/2014+ACI-,95.029999,95.279999,92.57,93.089996,57298000,91.072394
+ACI-17/07/2015+ACI-,129.080002,129.619995,128.309998,129.619995,46164700,129.035921
+ACI-17/08/2012+ACI-,640.000015,648.190002,638.809975,648.110001,110690300,86.949979
+ACI-17/08/2015+ACI-,116.040001,117.650002,115.5,117.160004,40884700,117.160004
+ACI-17/09/2012+ACI-,699.349998,699.799995,694.610023,699.780022,99507800,93.881993
+ACI-17/09/2013+ACI-,447.959999,459.710014,447.499989,455.320007,99845200,62.540807
+ACI-17/09/2014+ACI-,101.269997,101.800003,100.589996,101.580002,60926500,99.872708
+ACI-17/09/2015+ACI-,115.660004,116.489998,113.720001,113.919998,63462700,113.919998
+ACI-17/10/2012+ACI-,648.870018,652.790001,644,644.610001,97259400,86.480422
+ACI-17/10/2013+ACI-,499.979988,504.779991,499.680008,504.499985,63398300,69.295958
+ACI-17/10/2014+ACI-,97.5,99,96.809998,97.669998,68179700,96.028422
+ACI-17/11/2014+ACI-,114.269997,117.279999,113.300003,113.989998,46746700,112.560096
+ACI-17/12/2012+ACI-,508.929993,519.999992,501.230003,518.829979,189401800,69.923777
+ACI-17/12/2013+ACI-,555.809998,559.439987,553.379982,554.990005,57475600,76.676114
+ACI-17/12/2014+ACI-,107.120003,109.839996,106.82,109.410004,53411800,108.037554
+ACI-18/01/2013+ACI-,498.519981,502.219986,496.399986,500.000015,118230700,67.386025
+ACI-18/02/2014+ACI-,546,551.190025,545.609978,545.990013,65062900,75.884219
+ACI-18/02/2015+ACI-,127.629997,128.779999,127.449997,128.720001,44891700,127.606964
+ACI-18/03/2013+ACI-,441.449997,457.459976,441.200005,455.720016,151549300,61.776265
+ACI-18/03/2014+ACI-,525.899994,531.969986,525.200005,531.399986,52411800,73.85643
+ACI-18/03/2015+ACI-,127,129.160004,126.370003,128.470001,65270900,127.359126
+ACI-18/04/2013+ACI-,404.98999,405.790009,389.740002,392.049988,166574800,53.145316
+ACI-18/05/2012+ACI-,533.959991,543.409981,522.180016,530.37999,183073100,70.851205
+ACI-18/05/2015+ACI-,128.380005,130.720001,128.360001,130.190002,50882900,129.60336
+ACI-18/06/2012+ACI-,570.959984,587.889984,570.37001,585.779976,110103000,78.251853
+ACI-18/06/2013+ACI-,431.559998,434.899994,430.210007,431.769989,48756400,58.917067
+ACI-18/06/2014+ACI-,92.269997,92.290001,91.349998,92.18,33514000,90.182121
+ACI-18/06/2015+ACI-,127.230003,128.309998,127.220001,127.879997,35407200,127.303763
+ACI-18/07/2012+ACI-,606.590012,608.340012,603.559982,606.260017,63175000,80.987695
+ACI-18/07/2013+ACI-,433.380013,434.870007,430.609989,431.760002,54719700,58.915704
+ACI-18/07/2014+ACI-,93.620003,94.739998,93.019997,94.43,49988000,92.383355
+ACI-18/08/2014+ACI-,98.489998,99.370003,97.980003,99.160004,47572000,97.493384
+ACI-18/08/2015+ACI-,116.43,117.440002,116.010002,116.5,34560700,116.5
+ACI-18/09/2012+ACI-,699.879997,702.329987,696.419998,701.910004,93375800,94.167749
+ACI-18/09/2013+ACI-,463.18,466.350006,460.659996,464.680008,114215500,63.826457
+ACI-18/09/2014+ACI-,101.93,102.349998,101.559998,101.790001,37299400,100.079178
+ACI-18/09/2015+ACI-,112.209999,114.300003,111.870003,113.449997,73419000,113.449997
+ACI-18/10/2012+ACI-,639.590019,642.059982,630,632.640007,119156100,84.874536
+ACI-18/10/2013+ACI-,505.990005,509.259987,505.709999,508.889992,72635500,69.898951
+ACI-18/11/2013+ACI-,524.990013,527.19001,518.200005,518.629974,61236000,71.652698
+ACI-18/11/2014+ACI-,113.940002,115.690002,113.889999,115.470001,44224000,114.021534
+ACI-18/12/2012+ACI-,525,534.899986,520.249985,533.900017,156421300,71.954797
+ACI-18/12/2013+ACI-,549.700005,551.450005,538.799995,550.769989,141465800,76.093087
+ACI-18/12/2014+ACI-,111.870003,112.650002,110.660004,112.650002,59006200,111.236909
+ACI-19/02/2013+ACI-,461.100006,462.730003,453.850014,459.990021,108945900,62.355096
+ACI-19/02/2014+ACI-,544.749985,546.890007,534.350014,537.370003,78442000,74.686171
+ACI-19/02/2015+ACI-,128.479996,129.029999,128.330002,128.449997,37362400,127.339294
+ACI-19/03/2013+ACI-,459.500023,460.970016,448.499985,454.489975,131693800,61.609524
+ACI-19/03/2014+ACI-,532.259979,536.23999,528.999985,531.26001,56189000,73.836975
+ACI-19/03/2015+ACI-,128.75,129.25,127.400002,127.5,45809500,126.397512
+ACI-19/04/2013+ACI-,387.970001,399.599987,385.100002,390.530006,152318600,52.939271
+ACI-19/05/2014+ACI-,597.849998,607.330002,597.329987,604.590019,79438800,84.498047
+ACI-19/05/2015+ACI-,130.690002,130.880005,129.639999,130.070007,44633200,129.483905
+ACI-19/06/2012+ACI-,583.400002,589.999992,583.100021,587.410027,90351100,78.469605
+ACI-19/06/2013+ACI-,431.399994,431.66,422.999989,422.999989,77735000,57.720359
+ACI-19/06/2014+ACI-,92.290001,92.300003,91.339996,91.860001,35528000,89.869056
+ACI-19/06/2015+ACI-,127.709999,127.82,126.400002,126.599998,54716900,126.029532
+ACI-19/07/2012+ACI-,611.279999,615.349998,605.999985,614.320015,109215400,82.064395
+ACI-19/07/2013+ACI-,433.100006,433.98,424.350006,424.949993,67180400,57.986446
+ACI-19/08/2013+ACI-,504.339981,513.739983,504,507.740005,127629600,69.740994
+ACI-19/08/2014+ACI-,99.410004,100.68,99.32,100.529999,69399000,98.840353
+ACI-19/08/2015+ACI-,116.099998,116.519997,114.68,115.010002,47445700,115.010002
+ACI-19/09/2012+ACI-,700.259979,703.989998,699.569977,702.100021,81718700,94.193242
+ACI-19/09/2013+ACI-,470.700012,475.830009,469.249992,472.299995,101135300,64.873106
+ACI-19/09/2014+ACI-,102.290001,102.349998,100.5,100.959999,70902400,99.263126
+ACI-19/10/2012+ACI-,631.050011,631.769974,609.619987,609.840019,186021500,81.815706
+ACI-19/11/2012+ACI-,540.709999,567.499985,539.88002,565.730011,205829400,76.244591
+ACI-19/11/2013+ACI-,519.029984,523.37999,517.969986,519.549995,52234700,71.779806
+ACI-19/11/2014+ACI-,115.440002,115.739998,113.800003,114.669998,41869200,113.231567
+ACI-19/12/2012+ACI-,531.470001,533.700012,525.499985,526.30999,112342300,70.931874
+ACI-19/12/2013+ACI-,549.5,549.999985,543.729988,544.459991,80077200,75.221312
+ACI-19/12/2014+ACI-,112.260002,113.239998,111.660004,111.779999,88429800,110.37782
+ACI-20/01/2015+ACI-,107.839996,108.970001,106.5,108.720001,49899900,107.356207
+ACI-20/02/2013+ACI-,457.689995,457.689995,448.800018,448.850006,119075600,60.844984
+ACI-20/02/2014+ACI-,532.989983,537.000008,528.999985,531.149994,76464500,73.821685
+ACI-20/02/2015+ACI-,128.619995,129.5,128.050003,129.5,48948400,128.380218
+ACI-20/03/2013+ACI-,457.419975,457.63002,449.589996,452.079987,77165200,61.282832
+ACI-20/03/2014+ACI-,529.889992,532.669975,527.350014,528.700005,52099600,73.481174
+ACI-20/03/2015+ACI-,128.25,128.399994,125.160004,125.900002,68695100,124.811349
+ACI-20/04/2015+ACI-,125.57,128.119995,125.169998,127.599998,47054300,126.496646
+ACI-20/05/2013+ACI-,431.909992,445.800003,430.099991,442.930004,112894600,60.439904
+ACI-20/05/2014+ACI-,604.510017,606.399994,600.730011,604.710022,58709000,84.514819
+ACI-20/05/2015+ACI-,130,130.979996,129.339996,130.059998,36454900,129.473941
+ACI-20/06/2012+ACI-,588.209991,589.250015,580.799995,585.739975,89735800,78.246509
+ACI-20/06/2013+ACI-,419.300011,425.980003,415.17001,416.840008,89327700,56.8798
+ACI-20/06/2014+ACI-,91.849998,92.550003,90.900002,90.910004,100898000,88.939649
+ACI-20/07/2012+ACI-,613.029999,614.440018,603.700012,604.300026,99367800,80.725868
+ACI-20/07/2015+ACI-,130.970001,132.970001,130.699997,132.070007,58900200,131.474893
+ACI-20/08/2012+ACI-,650.010017,665.150017,649.900002,665.150017,153346200,89.236056
+ACI-20/08/2013+ACI-,509.709984,510.569977,500.820007,501.07,89672100,68.82483
+ACI-20/08/2014+ACI-,100.440002,101.089996,99.949997,100.57,52699000,98.879682
+ACI-20/08/2015+ACI-,114.080002,114.349998,111.629997,112.650002,68501600,112.650002
+ACI-20/09/2012+ACI-,699.159981,700.059975,693.619987,698.699997,84142100,93.737097
+ACI-20/09/2013+ACI-,477.999992,478.550018,465.999985,467.410004,174825700,64.201437
+ACI-20/10/2014+ACI-,98.32,99.959999,98.220001,99.760002,77517300,98.083298
+ACI-20/11/2012+ACI-,571.910019,571.95002,554.580009,560.909981,160688500,75.594985
+ACI-20/11/2013+ACI-,519.229988,520.419975,514.330009,514.999985,48479200,71.151187
+ACI-20/11/2014+ACI-,114.910004,116.860001,114.849998,116.309998,43395500,114.850994
+ACI-20/12/2012+ACI-,530.000008,530.200012,518.88002,521.730019,120422400,70.314622
+ACI-20/12/2013+ACI-,545.43,551.610008,544.82,549.019989,109103400,75.851311
+ACI-21/01/2014+ACI-,540.990005,550.07,540.420006,549.069977,82131700,75.858217
+ACI-21/01/2015+ACI-,108.949997,111.059998,108.269997,109.550003,48575900,108.175797
+ACI-21/02/2013+ACI-,446.000008,449.170013,442.819988,446.060009,111795600,60.466779
+ACI-21/02/2014+ACI-,532.789978,534.569992,524.599991,525.249992,69696200,73.001675
+ACI-21/03/2013+ACI-,450.220024,457.979988,450.100021,452.729988,95813900,61.370945
+ACI-21/03/2014+ACI-,531.929985,533.75,526.330017,532.86998,93511600,74.060737
+ACI-21/04/2014+ACI-,525.339981,532.139977,523.959976,531.170021,45637200,73.824468
+ACI-21/04/2015+ACI-,128.100006,128.199997,126.669998,126.910004,32435100,125.812617
+ACI-21/05/2012+ACI-,534.499977,561.540009,534.04998,561.279976,157776500,74.979002
+ACI-21/05/2013+ACI-,438.150002,445.479996,434.200005,439.659996,114005500,59.993696
+ACI-21/05/2014+ACI-,603.830002,606.699974,602.059975,606.310005,49214900,84.738434
+ACI-21/05/2015+ACI-,130.070007,131.630005,129.830002,131.389999,39730400,130.797949
+ACI-21/06/2012+ACI-,585.439995,588.219978,577.440025,577.669991,81587800,77.168475
+ACI-21/06/2013+ACI-,418.490005,420,408.099995,413.500011,120279600,56.424042
+ACI-21/07/2014+ACI-,94.989998,95,93.720001,93.940002,39079000,91.903977
+ACI-21/07/2015+ACI-,132.850006,132.919998,130.320007,130.75,76756400,130.160834
+ACI-21/08/2012+ACI-,670.82,674.880013,650.330025,656.059982,203179900,88.016543
+ACI-21/08/2013+ACI-,503.590004,507.149979,501.199989,502.360016,83969900,69.002021
+ACI-21/08/2014+ACI-,100.57,100.940002,100.110001,100.580002,33478000,98.889516
+ACI-21/08/2015+ACI-,110.43,111.900002,105.650002,105.760002,128275500,105.760002
+ACI-21/09/2012+ACI-,702.409988,705.070023,699.359985,700.089989,142897300,93.923578
+ACI-21/09/2015+ACI-,113.669998,115.370003,113.660004,115.209999,46554300,115.209999
+ACI-21/10/2013+ACI-,511.770004,524.300011,511.520012,521.360023,99526700,71.611781
+ACI-21/10/2014+ACI-,103.019997,103.019997,101.269997,102.470001,94623900,100.747749
+ACI-21/11/2012+ACI-,564.249977,567.369995,556.599976,561.700012,93250500,75.701459
+ACI-21/11/2013+ACI-,517.599991,521.210007,513.670021,521.139992,65506700,71.999476
+ACI-21/11/2014+ACI-,117.510002,117.57,116.029999,116.470001,57179300,115.00899
+ACI-21/12/2012+ACI-,512.469994,519.669998,510.239983,519.330017,149067100,69.991169
+ACI-22/01/2013+ACI-,504.560013,507.879982,496.630005,504.770004,115386600,68.028886
+ACI-22/01/2014+ACI-,550.910019,557.289978,547.809975,551.509979,94996300,76.195322
+ACI-22/01/2015+ACI-,110.260002,112.470001,109.720001,112.400002,53796400,110.990045
+ACI-22/02/2013+ACI-,449.250015,451.599976,446.599995,450.809998,82663700,61.110675
+ACI-22/03/2013+ACI-,454.580017,462.099976,453.110023,461.910011,98776300,62.615366
+ACI-22/04/2013+ACI-,392.639988,402.199993,391.269997,398.670006,107480100,54.042709
+ACI-22/04/2014+ACI-,528.309982,531.830009,526.500008,531.70002,50640800,73.89813
+ACI-22/04/2015+ACI-,126.989998,128.869995,126.32,128.619995,37654500,127.507823
+ACI-22/05/2012+ACI-,569.550018,573.879997,552.580017,556.970024,173717600,74.403254
+ACI-22/05/2013+ACI-,444.050003,448.350021,438.21999,441.349995,110759600,60.224304
+ACI-22/05/2014+ACI-,606.599998,609.850006,604.100021,607.269974,50190000,84.8726
+ACI-22/05/2015+ACI-,131.600006,132.970001,131.399994,132.539993,45596000,131.942761
+ACI-22/06/2012+ACI-,579.040009,582.189987,575.420006,582.099998,71117900,77.760261
+ACI-22/06/2015+ACI-,127.489998,128.059998,127.080002,127.610001,34039300,127.034983
+ACI-22/07/2013+ACI-,429.460003,429.749996,425.470005,426.309998,51949100,58.172025
+ACI-22/07/2014+ACI-,94.68,94.889999,94.120003,94.720001,55197000,92.66707
+ACI-22/07/2015+ACI-,121.989998,125.5,121.989998,125.220001,115450600,124.655753
+ACI-22/08/2012+ACI-,654.419998,668.999985,648.110001,668.869995,141330700,89.735125
+ACI-22/08/2013+ACI-,504.979996,505.589996,498.199974,502.959976,61051900,69.084429
+ACI-22/08/2014+ACI-,100.290001,101.470001,100.190002,101.32,44184000,99.617076
+ACI-22/09/2014+ACI-,101.800003,102.139999,100.580002,101.059998,52788400,99.361444
+ACI-22/09/2015+ACI-,113.379997,114.18,112.519997,113.400002,49809000,113.400002
+ACI-22/10/2012+ACI-,612.419998,635.37999,610.759987,634.029999,136682700,85.061016
+ACI-22/10/2013+ACI-,526.410019,528.450012,508.029999,519.870003,133515900,71.407118
+ACI-22/10/2014+ACI-,102.839996,104.110001,102.599998,102.989998,68263100,101.259006
+ACI-22/11/2013+ACI-,519.519981,522.159988,518.529999,519.799988,55931400,71.814344
+ACI-22/12/2014+ACI-,112.160004,113.489998,111.970001,112.940002,45167500,111.523272
+ACI-23/01/2013+ACI-,508.80999,514.989998,504.770004,514.010002,215377400,69.274179
+ACI-23/01/2014+ACI-,549.94001,556.5,544.810013,556.179993,100809800,76.84052
+ACI-23/01/2015+ACI-,112.300003,113.75,111.529999,112.980003,46464800,111.562771
+ACI-23/02/2015+ACI-,130.020004,133,129.660004,133,70974100,131.849954
+ACI-23/03/2015+ACI-,127.120003,127.849998,126.519997,127.209999,37709700,126.110019
+ACI-23/04/2013+ACI-,403.989994,408.380001,398.810009,406.12999,166059600,55.053965
+ACI-23/04/2014+ACI-,529.060013,531.13002,524.449974,524.750008,98735000,72.932185
+ACI-23/04/2015+ACI-,128.300003,130.419998,128.139999,129.669998,45770900,128.548746
+ACI-23/05/2012+ACI-,557.500023,572.800026,553.230019,570.559975,146224400,76.218678
+ACI-23/05/2013+ACI-,435.950005,446.160011,435.790001,442.139999,88255300,60.332104
+ACI-23/05/2014+ACI-,607.25,614.730011,606.470009,614.129997,58052400,85.831363
+ACI-23/06/2014+ACI-,91.32,91.620003,90.599998,90.830002,43694000,88.861381
+ACI-23/06/2015+ACI-,127.480003,127.610001,126.879997,127.029999,30268900,126.457595
+ACI-23/07/2012+ACI-,594.399986,605.900009,587.710007,603.830002,121993900,80.663079
+ACI-23/07/2013+ACI-,426.000004,426.959999,418.710011,418.98999,92348900,57.173175
+ACI-23/07/2014+ACI-,95.419998,97.879997,95.169998,97.190002,92918000,95.083537
+ACI-23/07/2015+ACI-,126.199997,127.089996,125.059998,125.160004,50999500,124.596026
+ACI-23/08/2012+ACI-,666.109985,669.899979,661.149979,662.630013,105032200,88.897974
+ACI-23/08/2013+ACI-,503.269997,503.349998,499.350014,501.020012,55682900,68.817964
+ACI-23/09/2013+ACI-,496.100006,496.910011,482.599991,490.640015,190526700,67.392212
+ACI-23/09/2014+ACI-,100.599998,102.940002,100.540001,102.639999,63402200,100.91489
+ACI-23/09/2015+ACI-,113.629997,114.720001,113.300003,114.32,35645700,114.32
+ACI-23/10/2012+ACI-,631.000023,633.900009,611.699982,613.359993,176786400,82.287943
+ACI-23/10/2013+ACI-,519.000023,525.669975,519.000023,524.959999,78430800,72.106258
+ACI-23/10/2014+ACI-,104.080002,105.050003,103.629997,104.830002,71074700,103.068084
+ACI-23/11/2012+ACI-,567.169991,572.000008,562.600006,571.500023,68206600,77.022227
+ACI-23/12/2013+ACI-,568.000023,570.719978,562.76001,570.090004,125326600,78.762294
+ACI-23/12/2014+ACI-,113.230003,113.330002,112.459999,112.540001,26028400,111.128288
+ACI-24/01/2013+ACI-,460.000008,465.730019,450.249985,450.499977,365213100,60.714803
+ACI-24/01/2014+ACI-,554.000023,555.61998,544.749985,546.070015,107338700,75.443749
+ACI-24/02/2014+ACI-,523.150024,529.920006,522.420021,527.550018,72227400,73.321344
+ACI-24/02/2015+ACI-,132.940002,133.600006,131.169998,132.169998,69228100,131.027129
+ACI-24/03/2014+ACI-,538.420013,540.500008,535.05999,539.190018,88925200,74.939125
+ACI-24/03/2015+ACI-,127.230003,128.039993,126.559998,126.690002,32842300,125.594518
+ACI-24/04/2013+ACI-,393.540009,415.250011,392.500011,405.459988,242412800,54.963142
+ACI-24/04/2014+ACI-,568.210014,570.000015,560.730003,567.770004,189977900,78.911303
+ACI-24/04/2015+ACI-,130.490005,130.630005,129.229996,130.279999,44525900,129.153472
+ACI-24/05/2012+ACI-,575.870003,576.499977,561.229988,565.320015,124057500,75.518694
+ACI-24/05/2013+ACI-,440.85001,445.66,440.360012,445.150002,69041700,60.742833
+ACI-24/06/2013+ACI-,407.400005,408.660007,398.049992,402.540001,120186500,54.928496
+ACI-24/06/2014+ACI-,90.75,91.739998,90.190002,90.279999,39036000,88.323299
+ACI-24/06/2015+ACI-,127.209999,129.800003,127.120003,128.110001,55280900,127.53273
+ACI-24/07/2012+ACI-,607.37999,609.680016,598.509987,600.919975,141283100,80.274341
+ACI-24/07/2013+ACI-,438.929993,444.589989,435.260002,440.510002,147984200,60.109683
+ACI-24/07/2014+ACI-,97.040001,97.32,96.419998,97.029999,45729000,94.927002
+ACI-24/07/2015+ACI-,125.32,125.739998,123.900002,124.5,42162300,123.938997
+ACI-24/08/2012+ACI-,659.509995,669.479996,655.550011,663.219986,109335100,88.977124
+ACI-24/08/2015+ACI-,94.870003,108.800003,92,103.120003,162206300,103.120003
+ACI-24/09/2012+ACI-,686.859993,695.119995,682.999985,690.790016,159941600,92.6759
+ACI-24/09/2013+ACI-,494.880005,495.469978,487.819977,489.100006,91086100,67.180683
+ACI-24/09/2014+ACI-,102.160004,102.849998,101.199997,101.75,60171800,100.039849
+ACI-24/09/2015+ACI-,113.25,115.5,112.370003,115,49810600,115
+ACI-24/10/2012+ACI-,621.440018,626.549988,610.639984,616.829979,139631800,82.753474
+ACI-24/10/2013+ACI-,525,532.470024,522.449982,531.910011,96191200,73.060882
+ACI-24/10/2014+ACI-,105.18,105.489998,104.529999,105.220001,47053900,103.451529
+ACI-24/11/2014+ACI-,116.849998,118.769997,116.620003,118.629997,47450800,117.141891
+ACI-24/12/2012+ACI-,520.350014,524.250023,518.709976,520.169983,43938300,70.104372
+ACI-24/12/2013+ACI-,569.889999,571.880005,566.029991,567.669975,41888700,78.427949
+ACI-24/12/2014+ACI-,112.580002,112.709999,112.010002,112.010002,14479600,110.604938
+ACI-25/01/2013+ACI-,451.690018,456.229988,434.999996,439.880001,302006600,59.283527
+ACI-25/02/2013+ACI-,453.850014,455.120003,442.569996,442.799988,93144800,60.024859
+ACI-25/02/2014+ACI-,529.38002,529.569984,521.000015,522.060013,57988000,72.558317
+ACI-25/02/2015+ACI-,131.559998,131.600006,128.149994,128.789993,74711700,127.676351
+ACI-25/03/2013+ACI-,464.689995,469.949982,461.780022,463.580009,125283900,62.841746
+ACI-25/03/2014+ACI-,541.499977,545.750008,539.589973,544.98999,70573300,75.745232
+ACI-25/03/2015+ACI-,126.540001,126.82,123.379997,123.379997,51655200,122.313135
+ACI-25/04/2013+ACI-,411.23,413.939995,406.999996,408.380001,96209400,55.358971
+ACI-25/04/2014+ACI-,564.529984,571.990021,563.959984,571.93998,97568800,79.490866
+ACI-25/05/2012+ACI-,564.590012,565.850014,558.469978,562.289986,82126800,75.113925
+ACI-25/06/2012+ACI-,577.299995,579.800026,570.37001,570.77002,76095600,76.246737
+ACI-25/06/2013+ACI-,405.699993,407.790001,398.830009,402.62999,78540700,54.940776
+ACI-25/06/2014+ACI-,90.209999,90.699997,89.650002,90.360001,36869000,88.401567
+ACI-25/06/2015+ACI-,128.860001,129.199997,127.5,127.5,31938100,126.925478
+ACI-25/07/2012+ACI-,574.459984,580.799995,570.000015,574.970009,219328200,76.807796
+ACI-25/07/2013+ACI-,440.699993,441.400009,435.810001,438.499996,57373400,59.835408
