id,Date,Open,High,Low,Close,Volume,SMA-8,WMA-12,cci-20,rsi-14,DGS10,USD/EUR,USD/JPY,VALUE,IC4WSA,GDP,UNRATE
467,3/25/2014,75.35,75.51,73.59,73.65,5263500,77.92,78.57,-47.4055,38.4615384615,2.75,0.7248,102.35,99.66,323000.0,16984.3,6.6
468,3/26/2014,74.18,74.5,73.22,73.22,4268800,77.25,78.3,-49.777,30.7692307692,2.71,0.7235,102.26,100.61,323000.0,16984.3,6.6
469,3/27/2014,73.31,74.1,73.01,73.32,4079300,76.43,77.67,-47.2557,38.4615384615,2.69,0.7244,102.27,101.25,323000.0,16984.3,6.6
470,3/28/2014,73.58,74.12,73.28,73.54,2993500,75.53,76.64,-41.0128,46.1538461538,2.73,0.7263,102.1,101.73,323000.0,16984.3,6.6
471,3/31/2014,74.0,74.19,73.45,73.86,3178300,74.72,75.53,-36.0027,46.1538461538,2.73,0.7271,102.8,101.57,323250.0,16984.3,6.6
472,4/1/2014,74.02,74.78,74.02,74.39,3699700,73.95,74.2,-26.7289,53.8461538462,2.77,0.7263,103.03,99.69,323250.0,17270.0,6.2
473,4/2/2014,74.71,75.0,74.32,74.54,3807300,73.83,73.86,-22.1987,61.5384615385,2.82,0.7253,103.37,99.6,323250.0,17270.0,6.2
474,4/3/2014,74.56,75.18,73.82,73.99,4127500,73.79,73.59,-22.6637,53.8461538462,2.8,0.7253,103.76,100.29,323250.0,17270.0,6.2
475,4/4/2014,74.37,74.5,72.52,72.84,4860100,73.84,73.64,-28.7646,46.1538461538,2.74,0.7274,103.92,101.16,323250.0,17270.0,6.2
476,4/7/2014,72.81,72.94,70.6,70.83,6926900,73.78,73.78,-40.8165,46.1538461538,2.71,0.7295,103.27,100.43,320000.0,17270.0,6.2
477,4/8/2014,72.22,73.11,71.9,72.92,6329800,73.43,73.8,-25.8296,46.1538461538,2.69,0.7289,103.18,102.57,320000.0,17270.0,6.2
478,4/9/2014,73.26,73.6,72.53,73.56,3539200,73.34,73.75,-17.8147,53.8461538462,2.71,0.7263,102.51,103.55,320000.0,17270.0,6.2
479,4/10/2014,73.77,74.17,72.25,72.45,4188300,73.3,73.61,-17.0015,53.8461538462,2.65,0.7244,101.95,103.37,320000.0,17270.0,6.2
480,4/11/2014,72.0,72.67,71.22,71.25,4349000,73.02,73.27,-23.4812,53.8461538462,2.63,0.7212,101.71,103.68,320000.0,17270.0,6.2
481,4/14/2014,71.7,72.46,71.3,72.38,3632400,72.55,72.77,-17.5797,61.5384615385,2.65,0.7201,101.6,104.05,316000.0,17270.0,6.2
482,4/15/2014,72.38,72.87,71.73,72.28,3888700,72.32,72.35,-12.4722,53.8461538462,2.64,0.7227,101.67,103.7,316000.0,17270.0,6.2
483,4/16/2014,72.84,73.18,72.5,73.1,2305600,72.24,72.2,-5.4534,53.8461538462,2.65,0.724,101.82,103.71,316000.0,17270.0,6.2
484,4/17/2014,73.34,74.43,73.29,74.03,4520800,72.56,72.64,2.903,53.8461538462,2.73,0.7234,102.18,104.33,316000.0,17270.0,6.2
485,4/21/2014,73.91,74.06,73.32,73.9,3405900,72.72,72.59,2.5187,46.1538461538,2.73,0.7237,102.36,104.35,319500.0,17270.0,6.2
486,4/22/2014,73.71,74.7,73.71,74.35,2561100,72.77,72.39,6.0261,46.1538461538,2.73,0.7241,102.56,101.69,319500.0,17270.0,6.2
487,4/23/2014,74.54,74.86,74.01,74.1,2359700,73.04,72.54,6.4639,46.1538461538,2.7,0.7246,102.59,101.47,319500.0,17270.0,6.2
488,4/24/2014,74.02,74.37,73.1,73.39,3392300,73.45,73.09,1.8819,46.1538461538,2.7,0.7235,102.45,102.2,319500.0,17270.0,6.2
489,4/25/2014,73.09,73.7,72.51,72.7,3240600,73.59,73.39,-2.2604,46.1538461538,2.68,0.7234,102.38,100.85,319500.0,17270.0,6.2
490,4/28/2014,73.36,73.69,71.1,71.67,5723400,73.65,73.73,-7.1103,38.4615384615,2.7,0.7228,102.17,101.13,321500.0,17270.0,6.2
491,4/29/2014,71.72,72.72,71.65,72.48,3118000,73.45,73.82,-5.7535,38.4615384615,2.71,0.7222,102.28,101.56,321500.0,17270.0,6.2
492,4/30/2014,72.33,73.06,72.09,72.95,3086900,73.23,73.62,-2.3947,46.1538461538,2.67,0.7223,102.57,100.07,321500.0,17270.0,6.2
493,5/1/2014,72.81,73.38,72.59,72.92,2409100,73.09,73.42,-0.1622,46.1538461538,2.63,0.7229,102.39,99.69,321500.0,17270.0,6.2
494,5/2/2014,72.93,73.53,72.84,72.99,2024000,72.89,73.05,1.2091,46.1538461538,2.6,0.7208,102.25,100.09,321500.0,17270.0,6.3
495,5/5/2014,72.67,73.43,72.26,73.29,2327800,72.73,72.71,0.5033,53.8461538462,2.63,0.7206,102.16,99.74,324750.0,17270.0,6.3
496,5/6/2014,72.99,73.17,72.21,72.25,2292600,72.71,72.54,-2.7176,46.1538461538,2.61,0.7207,102.04,99.81,324750.0,17270.0,6.3
497,5/7/2014,72.71,72.83,71.53,72.18,2802700,72.65,72.53,-4.9282,38.4615384615,2.62,0.719,101.87,101.06,324750.0,17270.0,6.3
498,5/8/2014,72.28,73.35,72.25,73.05,3982600,72.72,72.79,-0.2824,46.1538461538,2.61,0.7182,101.65,100.52,324750.0,17270.0,6.3
499,5/9/2014,72.87,73.58,72.69,73.45,2408500,72.8,72.87,1.8758,46.1538461538,2.62,0.7193,101.75,100.32,324750.0,17270.0,6.3
500,5/12/2014,73.62,74.66,73.37,74.63,3318200,72.88,72.85,7.3753,53.8461538462,2.66,0.7266,101.82,100.89,321500.0,17270.0,6.3
501,5/13/2014,74.67,75.0,74.53,74.59,2265100,73.12,72.9,9.7694,53.8461538462,2.61,0.7267,101.98,102.01,321500.0,17270.0,6.3
502,5/14/2014,74.48,74.65,73.5,73.58,3140600,73.35,72.99,4.1131,53.8461538462,2.54,0.728,102.24,102.63,321500.0,17270.0,6.3
503,5/15/2014,73.41,73.62,72.37,72.94,3019900,73.39,73.02,-2.0245,53.8461538462,2.5,0.7293,101.99,101.74,321500.0,17270.0,6.3
504,5/16/2014,72.96,73.95,72.83,73.94,2688400,73.49,73.33,2.015,53.8461538462,2.52,0.7299,101.77,102.31,321500.0,17270.0,6.3
505,5/19/2014,74.02,74.55,73.73,74.49,2341100,73.74,73.72,6.33,53.8461538462,2.54,0.7302,101.49,102.95,320250.0,17270.0,6.3
506,5/20/2014,74.04,74.1,73.11,73.26,2960700,73.95,73.94,1.5566,53.8461538462,2.52,0.7293,101.36,102.8,320250.0,17270.0,6.3
507,5/21/2014,73.38,74.26,73.26,74.21,2335900,73.92,74.06,4.4042,53.8461538462,2.54,0.7298,101.39,104.31,320250.0,17270.0,6.3
508,5/22/2014,74.42,74.93,74.0,74.88,2433200,73.86,73.87,8.651,53.8461538462,2.56,0.7304,101.24,104.03,320250.0,17270.0,6.3
509,5/23/2014,75.13,76.32,74.96,75.85,3667600,73.9,73.69,15.0897,61.5384615385,2.54,0.7316,101.61,105.01,320250.0,17270.0,6.3
510,5/27/2014,76.44,76.85,76.22,76.61,3349000,74.22,73.86,19.5714,69.2307692308,2.52,0.7334,101.92,104.78,312750.0,17270.0,6.3
511,5/28/2014,76.53,76.61,75.92,76.27,2365000,74.75,74.31,16.6492,61.5384615385,2.44,0.7329,101.95,103.37,312750.0,17270.0,6.3
512,5/29/2014,76.2,76.64,75.99,76.38,1993800,75.08,74.59,16.1678,61.5384615385,2.45,0.7343,101.88,104.26,312750.0,17270.0,6.3
513,5/30/2014,76.4,76.93,76.3,76.91,2596200,75.35,74.81,17.7914,61.5384615385,2.48,0.735,101.66,103.4,312750.0,17270.0,6.3
514,6/2/2014,76.99,76.99,76.3,76.72,1904800,75.87,75.46,16.5333,61.5384615385,2.54,0.7333,101.67,103.07,310500.0,17270.0,6.1
