id,Date,Open,High,Low,Close,Volume,SMA-8,WMA-12,cci-20,rsi-14,DGS10,USD/EUR,USD/JPY,VALUE,IC4WSA,GDP,UNRATE
60,8/8/2012,87.75,88.5,87.68,88.28,12864500,87.16,87.06,31.5986,61.5384615385,1.68,0.8059,78.41,93.39,374000.0,16227.9,8.0
61,8/9/2012,87.84,88.48,87.51,88.2,12213700,87.26,86.98,28.4216,61.5384615385,1.69,0.8082,78.46,93.39,374000.0,16227.9,8.0
62,8/10/2012,87.67,88.49,87.15,88.44,11149000,87.46,87.13,26.3052,69.2307692308,1.65,0.8106,78.52,92.94,374000.0,16227.9,8.0
63,8/13/2012,88.1,88.24,87.77,88.14,8716300,87.67,87.32,25.0439,61.5384615385,1.65,0.8136,78.25,92.76,369500.0,16227.9,8.0
64,8/14/2012,88.17,88.64,87.9,88.2,8675700,88.0,87.85,26.8819,61.5384615385,1.73,0.8121,78.28,93.4,369500.0,16227.9,8.0
65,8/15/2012,88.19,88.67,87.91,88.0,8510100,88.09,87.99,24.5786,53.8461538462,1.8,0.8101,78.57,94.35,369500.0,16227.9,8.0
66,8/16/2012,88.19,88.87,87.96,88.67,11311300,88.17,88.17,28.9813,53.8461538462,1.83,0.8125,78.85,95.66,369500.0,16227.9,8.0
67,8/17/2012,88.89,88.91,88.16,88.4,11177700,88.28,88.26,27.2108,53.8461538462,1.81,0.8125,79.2,96.0,369500.0,16227.9,8.0
68,8/20/2012,88.07,88.22,87.63,87.95,8813700,88.29,88.26,13.292,46.1538461538,1.82,0.8105,79.55,96.03,372000.0,16227.9,8.0
69,8/21/2012,88.14,88.41,87.26,87.46,10767100,88.26,88.27,4.911,46.1538461538,1.8,0.8106,79.48,96.55,372000.0,16227.9,8.0
70,8/22/2012,87.2,87.91,87.02,87.73,10160400,88.12,88.19,-1.5559,46.1538461538,1.71,0.8059,79.37,96.89,372000.0,16227.9,8.0
71,8/23/2012,87.79,87.79,86.98,87.31,9666300,88.06,88.17,-7.8952,46.1538461538,1.68,0.8018,79.16,95.87,372000.0,16227.9,8.0
72,8/24/2012,87.16,88.3,86.93,88.05,9762300,87.93,88.11,0.9674,46.1538461538,1.68,0.7968,78.53,95.78,372000.0,16227.9,8.0
73,8/27/2012,88.07,88.2,87.61,87.74,8252100,87.94,88.09,2.9128,38.4615384615,1.65,0.7991,78.65,95.54,373500.0,16227.9,8.0
74,8/28/2012,87.57,88.4,87.42,88.1,9646800,87.81,87.87,5.0085,46.1538461538,1.64,0.7991,78.72,96.3,373500.0,16227.9,8.0
