Date,Open,High,Low,Close,Volume,Adj Close
5/14/2012,107.650002,108.459999,106.940002,107.470001,2818200,51.360042
5/15/2012,107.309998,109.010002,107.010002,107.220001,3563800,51.240566
5/16/2012,107.739998,108.919998,106.220001,107,4982600,51.135427
5/17/2012,106.779999,107,104.269997,104.339996,4722200,49.864208
5/18/2012,105.400002,107.779999,105.080002,105.440002,7922400,50.389903
5/21/2012,105.309998,107.360001,105.309998,107.230003,4517200,51.245346
5/22/2012,107.239998,109.150002,107.199997,108.449997,5107000,51.828383
5/23/2012,107.769997,109,106.18,107.519997,4256600,51.383934
5/24/2012,107.669998,108.639999,106.779999,107.480003,4314800,51.364822
5/25/2012,107.919998,109.190002,107.620003,108.790001,3343800,51.990871
5/29/2012,109.510002,110.919998,109.139999,110.919998,4367400,53.008799
5/30/2012,109.580002,110.330002,108.230003,108.610001,5178600,51.904849
5/31/2012,108.5,108.849998,106.660004,108.18,5398400,51.871284
6/1/2012,106.290001,106.550003,104.18,104.599998,4688200,50.154708
6/4/2012,104.550003,105.120003,103.139999,104.699997,5101000,50.202656
6/5/2012,104.300003,105.760002,104,105.510002,4591600,50.591046
6/6/2012,106.089996,107.099998,105.730003,107.07,3897000,51.33905
6/7/2012,107.940002,108.389999,106.25,107.360001,3539800,51.478102
6/8/2012,107.379997,108.769997,106.309998,108.639999,3627200,52.09185
6/11/2012,109.120003,109.910004,107.400002,107.459999,3128800,51.526051
6/12/2012,107.589996,108.660004,106.739998,107.599998,5079800,51.593179
6/13/2012,107.209999,107.529999,101.279999,102.220001,11385200,49.013521
6/14/2012,103.459999,103.459999,99.360001,100.019997,12026200,47.95864
6/15/2012,100.25,102,99.559998,101.75,8415400,48.78816
6/18/2012,101.529999,101.730003,100.129997,101.400002,6328400,48.620339
6/19/2012,101.440002,102.650002,101.330002,101.540001,4319200,48.687468
6/20/2012,102.559998,102.720001,100.629997,101.199997,6419800,48.524439
6/21/2012,101.260002,102.459999,98.529999,98.660004,8027200,47.306536
6/22/2012,98.910004,99.519997,98.279999,99.400002,7678600,47.661358
6/25/2012,98.379997,98.739998,96.699997,97.459999,5936600,46.731146
6/26/2012,97.760002,98.860001,97.300003,98.449997,4790000,47.20584
6/27/2012,98.93,99.610001,97.5,98.110001,5611200,47.042815
6/28/2012,97.540001,98.480003,95.839996,96.889999,11958400,46.457836
6/29/2012,87.839996,90.5,85.099998,87.779999,43169800,42.089677
