Date,Open,High,Low,Close,Volume,Adj Close
5/14/2012,562.569992,567.510025,557.599998,558.219986,88156600,74.570231
5/15/2012,561.45002,563.219994,551.749985,553.169991,119084000,73.895624
5/16/2012,554.050011,556.890022,541.039993,546.080002,140224000,72.948503
5/17/2012,545.309998,547.500008,530.12001,530.12001,179305000,70.816475
5/18/2012,533.959991,543.409981,522.180016,530.37999,183073100,70.851205
5/21/2012,534.499977,561.540009,534.04998,561.279976,157776500,74.979002
5/22/2012,569.550018,573.879997,552.580017,556.970024,173717600,74.403254
5/23/2012,557.500023,572.800026,553.230019,570.559975,146224400,76.218678
5/24/2012,575.870003,576.499977,561.229988,565.320015,124057500,75.518694
5/25/2012,564.590012,565.850014,558.469978,562.289986,82126800,75.113925
5/29/2012,570.900009,574,565.309975,572.269974,95127200,76.447109
5/30/2012,569.199997,579.98999,566.55999,579.169998,132357400,77.368854
5/31/2012,580.740021,581.499985,571.460022,577.730019,122918600,77.176494
6/1/2012,569.159996,572.650009,560.520012,560.989983,130246900,74.940263
6/4/2012,561.500008,567.499985,548.499977,564.289978,139248900,75.381096
6/5/2012,561.269989,566.470001,558.330002,562.830025,97053600,75.186067
6/6/2012,567.770004,573.849983,565.499992,571.460022,100363900,76.338911
6/7/2012,577.290009,577.320023,570.5,571.720001,94941700,76.373641
6/8/2012,571.599998,580.580017,568.999992,580.319984,86879100,77.522476
6/11/2012,587.719994,588.499985,570.62999,571.169975,147816200,76.300165
6/12/2012,574.459984,576.61998,566.70002,576.159996,108845100,76.966761
6/13/2012,574.520012,578.479996,570.379997,572.160011,73395000,76.43242
6/14/2012,571.23999,573.500015,567.259979,571.529984,86393300,76.348257
6/15/2012,570.999985,574.619987,569.550018,574.12999,83813800,76.695581
6/18/2012,570.959984,587.889984,570.37001,585.779976,110103000,78.251853
6/19/2012,583.400002,589.999992,583.100021,587.410027,90351100,78.469605
6/20/2012,588.209991,589.250015,580.799995,585.739975,89735800,78.246509
6/21/2012,585.439995,588.219978,577.440025,577.669991,81587800,77.168475
6/22/2012,579.040009,582.189987,575.420006,582.099998,71117900,77.760261
6/25/2012,577.299995,579.800026,570.37001,570.77002,76095600,76.246737
6/26/2012,571.329979,574.489998,567.329994,572.030022,69134100,76.415055
6/27/2012,575.000023,576.739983,571.920006,574.499985,50749300,76.745007
6/28/2012,571.670013,574,565.610008,569.04998,70709100,76.016964
6/29/2012,577.999985,584.000015,574.249992,584.000015,105375200,78.014076
7/2/2012,584.730019,593.469978,583.600006,592.519997,100023000,79.152224
7/3/2012,594.879997,600.000008,593.999977,599.409981,60428200,80.072627
7/5/2012,600.56002,614.339989,599.649986,609.939995,121095800,81.479287
7/6/2012,607.089996,608.439987,601.580017,605.879982,104732600,80.936927
7/9/2012,605.299995,613.899979,604.110008,613.889992,94851400,82.00695
7/10/2012,617.969978,619.869995,605.309982,608.210022,127989400,81.248187
7/11/2012,606.119987,607.659996,597.220024,604.430016,117330500,80.743232
7/12/2012,600.240013,603.469994,592.68,598.900009,107010400,80.004502
7/13/2012,602.949982,607.190025,600.000008,604.970001,77856800,80.815367
7/16/2012,605.120018,611.61998,605.019989,606.910019,75315100,81.074526
7/17/2012,610.790001,611.499977,603.149986,606.93998,73406200,81.078528
7/18/2012,606.590012,608.340012,603.559982,606.260017,63175000,80.987695
7/19/2012,611.279999,615.349998,605.999985,614.320015,109215400,82.064395
7/20/2012,613.029999,614.440018,603.700012,604.300026,99367800,80.725868
7/23/2012,594.399986,605.900009,587.710007,603.830002,121993900,80.663079
7/24/2012,607.37999,609.680016,598.509987,600.919975,141283100,80.274341
7/25/2012,574.459984,580.799995,570.000015,574.970009,219328200,76.807796
7/26/2012,579.760025,580.399986,570.360023,574.88002,101658200,76.795774
7/27/2012,575.01001,585.830017,571.590012,585.159988,100984100,78.169032
7/30/2012,590.920013,599.439995,587.820023,595.030014,94785600,79.487526
7/31/2012,603.229988,611.699982,602.720016,610.759987,115581900,81.588826
8/1/2012,615.910011,616.400009,603.000023,606.80999,96125400,81.061163
8/2/2012,602.840019,610.690025,600.25,607.789986,83039600,81.192077
8/3/2012,613.630013,617.980019,611.560005,615.70002,86230200,82.248744
8/6/2012,617.290016,624.870003,615.26001,622.550003,75525800,83.163804
