Date,Open,High,Low,Close,Volume,Adj Close
5/14/2012,82.269997,82.459999,81.959999,82.120003,12675900,74.852704
5/15/2012,82,82.730003,81.529999,81.790001,15757400,74.551906
5/16/2012,81.959999,83.150002,81.790001,82.169998,15034500,74.898275
5/17/2012,82.150002,82.610001,81.68,81.910004,17698200,74.661289
5/18/2012,82.370003,82.720001,81.029999,81.470001,21747200,74.260225
5/21/2012,81.419998,82.129997,81.07,82.040001,13730400,74.779782
5/22/2012,82.139999,82.839996,81.519997,81.949997,13790000,74.697743
5/23/2012,81.790001,82.080002,79.959999,82.040001,17582200,74.779782
5/24/2012,82.290001,82.779999,81.709999,82.610001,14113600,75.299339
5/25/2012,82.860001,82.959999,81.68,82.080002,12756500,74.816243
5/29/2012,82.639999,82.639999,81.32,81.93,15931100,74.679516
5/30/2012,81.080002,81.379997,79.589996,79.790001,19593100,72.728898
5/31/2012,79.879997,80.139999,78.410004,78.629997,38954600,71.67155
6/1/2012,77.870003,78.559998,77.470001,77.919998,22870900,71.024383
6/4/2012,78.089996,78.25,77.199997,77.830002,17711200,70.942351
6/5/2012,77.589996,78.290001,77.129997,77.599998,17715600,70.732702
6/6/2012,78.370003,80.239998,78.080002,80.18,23880900,73.084384
6/7/2012,80.980003,81.230003,80.349998,80.690002,18409400,73.549253
6/8/2012,80.080002,80.919998,79.459999,80.839996,18150000,73.685973
6/11/2012,81.620003,81.849998,80.169998,80.269997,18031800,73.166416
6/12/2012,80.739998,81.510002,80.620003,81.260002,14162100,74.06881
6/13/2012,80.940002,81.639999,80.279999,80.629997,15098100,73.494558
6/14/2012,80.860001,82.5,80.730003,82.129997,16942300,74.861814
6/15/2012,82.57,83.449997,82.220001,83.220001,27342800,75.855357
6/18/2012,82.510002,83.18,82.349998,83.110001,13885100,75.755091
6/19/2012,83.730003,84.629997,83.309998,84.480003,21053300,77.003853
6/20/2012,84.400002,85.389999,84.059998,84.970001,23274300,77.450488
6/21/2012,85.040001,85.370003,82.050003,82.110001,33751900,74.843587
6/22/2012,82.68,83.220001,82.110001,82.110001,84747800,74.843587
6/25/2012,81.220001,81.43,79.779999,81.239998,28761600,74.050576
6/26/2012,81.510002,82.970001,81.209999,82.400002,22853700,75.107924
6/27/2012,82.809998,83.660004,82.709999,83.199997,15301400,75.837123
6/28/2012,82.660004,83.459999,82.019997,83.099998,19140300,75.745974
6/29/2012,84.779999,85.699997,84.459999,85.57,24906300,77.997389
7/2/2012,85.440002,85.470001,84.540001,85.339996,14447800,77.78774
7/3/2012,85.690002,86.279999,85.620003,86.279999,9787700,78.644556
7/5/2012,85.330002,86.040001,85.150002,85.57,10797100,77.997389
7/6/2012,84.260002,85.040001,84.199997,84.800003,13259400,77.295534
7/9/2012,84.519997,84.550003,83.019997,83.650002,22361600,76.247304
7/10/2012,84.080002,84.389999,82.830002,83.110001,14106100,75.755091
7/11/2012,83.480003,84.68,83.239998,84.379997,18337600,76.912698
7/12/2012,83.410004,84.550003,83.32,84.120003,15566400,76.675711
7/13/2012,84.449997,85.57,84.260002,85.470001,13642000,77.90624
7/16/2012,84.830002,85.419998,84.660004,85.050003,11269200,77.52341
7/17/2012,85.18,85.82,84.099998,85.730003,14059400,78.143233
7/18/2012,85.339996,86.220001,85.07,86.209999,14203500,78.580751
7/19/2012,86.019997,86.379997,85.620003,86.209999,14902300,78.580751
7/20/2012,85.870003,86.150002,85.269997,85.949997,16838300,78.343758
7/23/2012,84.800003,85.459999,84.330002,85.209999,13597800,77.669247
7/24/2012,85.209999,85.260002,83.5,84.580002,13948300,77.095002
7/25/2012,85.139999,85.550003,84.660004,85.239998,16566000,77.696591
7/26/2012,85.559998,86.699997,85.260002,86.519997,19149300,78.863315
7/27/2012,86.589996,87.849998,85.5,87.449997,24079300,79.711014
7/30/2012,87.279999,87.830002,87.080002,87.559998,11183500,79.81128
7/31/2012,87.370003,87.660004,86.790001,86.849998,12212200,79.164113
8/1/2012,87.019997,87.449997,86.18,86.910004,14312300,79.218808
8/2/2012,86.099998,86.75,85.5,85.879997,14530100,78.279953
8/3/2012,87.07,87.889999,86.800003,87.550003,13982500,79.80217
8/6/2012,87.550003,87.879997,87.370003,87.449997,9626400,79.711014
8/7/2012,87.879997,88,87.68,87.919998,12399800,80.139422
8/8/2012,87.75,88.5,87.68,88.279999,12864500,80.467564
8/9/2012,87.839996,88.480003,87.510002,88.199997,12213700,80.917106
8/10/2012,87.669998,88.489998,87.150002,88.440002,11149000,81.137294
8/13/2012,88.099998,88.239998,87.769997,88.139999,8716300,80.862063
8/14/2012,88.169998,88.639999,87.900002,88.199997,8675700,80.917106
8/15/2012,88.190002,88.669998,87.910004,88,8510100,80.733624
8/16/2012,88.190002,88.870003,87.959999,88.669998,11311300,81.348298
8/17/2012,88.889999,88.910004,88.160004,88.400002,11177700,81.100596
8/20/2012,88.07,88.220001,87.629997,87.949997,8813700,80.687749
8/21/2012,88.139999,88.410004,87.260002,87.459999,10767100,80.238212
8/22/2012,87.199997,87.910004,87.019997,87.730003,10160400,80.485921
8/23/2012,87.790001,87.790001,86.980003,87.309998,9666300,80.100596
8/24/2012,87.160004,88.300003,86.93,88.050003,9762300,80.779498
8/27/2012,88.07,88.199997,87.610001,87.739998,8252100,80.49509
8/28/2012,87.57,88.400002,87.419998,88.099998,9646800,80.825365
8/29/2012,88.07,88.190002,87.739998,87.900002,8377300,80.641882
8/30/2012,87.379997,87.730003,87.019997,87.199997,8915800,79.999679
8/31/2012,87.610001,87.849998,87.139999,87.300003,14178800,80.091427
9/4/2012,87.330002,87.459999,86.519997,87.120003,10602900,79.92629
9/5/2012,87.519997,87.650002,87.059998,87.330002,10113100,80.118949
9/6/2012,87.889999,89.25,87.849998,88.989998,15713500,81.641875
9/7/2012,89.269997,90,89.269997,89.919998,15623900,82.495083
9/10/2012,89.82,90,89.400002,89.480003,10750700,82.091419
9/11/2012,89.75,89.949997,89.550003,89.620003,9349400,82.219859
9/12/2012,89.629997,89.900002,89.410004,89.550003,9982900,82.155639
9/13/2012,89.709999,91.559998,89.43,91.230003,19870900,83.696918
9/14/2012,91.5,92.400002,91.25,92.300003,21388800,84.678565
9/17/2012,91.919998,92.5,91.550003,91.910004,11893700,84.320769
9/18/2012,91.43,92.220001,91.400002,91.650002,10950100,84.082235
9/19/2012,91.480003,91.75,90.57,90.57,16302100,83.091412
9/20/2012,90.139999,91.690002,90.089996,91.519997,12238400,83.962965
9/21/2012,92.029999,92.230003,91.639999,91.919998,19599100,84.329938
9/24/2012,91.309998,92.209999,91.300003,91.879997,11023700,84.29324
9/25/2012,92.110001,92.57,91.540001,91.739998,14035800,84.164801
9/26/2012,91.720001,92.040001,91.099998,91.230003,11616500,83.696918
9/27/2012,91.830002,92.25,91.190002,91.800003,10632700,84.219851
9/28/2012,91.480003,91.650002,90.93,91.449997,12507600,83.898746
10/1/2012,91.790001,92.5,91.599998,91.800003,10343500,84.219851
10/2/2012,92.120003,92.18,91.279999,91.720001,9507800,84.146455
10/3/2012,91.650002,91.809998,91.169998,91.699997,10328100,84.128103
10/4/2012,92.080002,92.540001,91.910004,92.220001,11507100,84.605169
10/5/2012,92.589996,93,92.230003,92.550003,9890100,84.907922
10/8/2012,92.150002,92.870003,92.040001,92.68,8765200,85.027185
10/9/2012,92.830002,93.360001,92.110001,92.129997,13799200,84.522597
10/10/2012,91.800003,92.019997,90.669998,91.029999,15332500,83.513428
10/11/2012,91.57,91.879997,91.169998,91.169998,9789900,83.641867
10/12/2012,91.510002,91.720001,90.510002,91.029999,9943700,83.513428
10/15/2012,91.349998,91.690002,90.540001,91.510002,10651100,83.953796
10/16/2012,91.889999,92.480003,91.800003,92.379997,9069300,84.751954
10/17/2012,92.620003,93.540001,92.610001,93.389999,10759100,85.678557
10/18/2012,92.970001,93.57,92.970001,93.480003,11815500,85.76113
10/19/2012,93.57,93.669998,91.75,92.150002,15928100,84.540949
10/22/2012,91.669998,92.260002,91.080002,92.190002,11445400,84.577647
10/23/2012,91.129997,91.379997,90.010002,90.18,14085500,82.733616
10/24/2012,90.459999,90.620003,89.769997,89.879997,11332500,82.458385
10/25/2012,90.629997,90.800003,89.68,90.43,10387200,82.962973
10/26/2012,90.559998,91.07,90.010002,90.620003,11583000,83.137286
10/31/2012,91.029999,91.410004,90.110001,91.169998,14848500,83.641867
11/1/2012,90.25,91.669998,90.199997,91.599998,15771900,84.036361
11/2/2012,91.760002,91.940002,90.059998,90.269997,12742400,82.816181
11/5/2012,90.040001,90.809998,89.699997,90.629997,11222600,83.146455
